timestamp,Delta,Theta,Alpha,Beta,Gamma,Stress_Index
1769022155.495176,0.0,0.0,0.0,0.0,0.0,0.0
1769022156.5259295,0.0,0.0,0.0,0.0,0.0,0.0
1769022157.5344121,0.12466948526681225,0.14595156034412143,0.1487514023489423,0.2063818779929419,0.07600247820633563,0.7003023512374351
1769022158.5400293,0.5373176899549003,0.056862718503819965,0.03391155554800932,0.024208831716935414,0.10846379667020818,0.26668971225703025
1769022159.5455432,0.5559600706751182,0.06545432604375209,0.02511073575445767,0.027870461493371024,0.12819694363958484,0.307736263893965
1769022160.5589783,0.5226811027776737,0.065613953691498,0.025489870790650508,0.025774831017065448,0.1652381812238387,0.28291400772212544
1769022161.5615163,0.41789554855919214,0.07441518352616737,0.05753210397018802,0.056556494426884076,0.20179456724306583,0.4286262103132354
1769022162.590843,0.19841717337831893,0.105594745334565,0.058769718942180735,0.09534087956285221,0.280789732194736,0.5800542101856914
1769022163.6095815,0.16759620793620641,0.10544020338914524,0.05886811369317031,0.0981774599015535,0.289696198986915,0.5975160851795679
1769022164.628909,0.19777766507686034,0.11525071511535416,0.08784533384145171,0.08073673741232293,0.273457585137969,0.39752787067572704
1769022165.6365993,0.21303674213683044,0.12485208887909412,0.07864060927895694,0.07235563005590764,0.2668009429995026,0.35556693259223154
1769022166.6414,0.23680927320667955,0.09176645134271029,0.08139628354491692,0.053299592425512375,0.2762500916789577,0.3077988151508778
1769022167.6614523,0.2765239418643658,0.2129233654170754,0.09984081596141031,0.05372163761252581,0.1686653019381366,0.17176348523116386
1769022168.6655457,0.27314687880460975,0.2113370905460555,0.1010853805314779,0.06466332527178588,0.14670875918660514,0.20697332709596117
1769022169.6724126,0.27976013264010735,0.23262740978838203,0.08693170862669151,0.06606294616301292,0.14693355143104783,0.20673088522643618
1769022170.67353,0.24360699380159195,0.2136901326647301,0.07873172948095801,0.07420934638626618,0.16965779011814963,0.2537740922229751
1769022171.674694,0.21375719945256705,0.20898485228889957,0.06403782509035878,0.0874105685273771,0.19293766301846377,0.3201574653393695
1769022172.7458787,0.1285625694858965,0.1068179432752133,0.07456155513024104,0.1084799488614167,0.3220455836527564,0.598079450740745
1769022173.7623694,0.1409497998593164,0.1057317591307684,0.05001982478820699,0.11556951547942032,0.34560528980232574,0.7420070510004582
1769022174.7726767,0.13217988607617753,0.12524154631895945,0.05462158286746308,0.1038999344864084,0.3532719259364179,0.5776578963041594
1769022175.7727594,0.09482649193501683,0.12682818229662726,0.07553607620408709,0.12116445377897345,0.3473543738309238,0.5987413782220219
1769022176.7758176,0.11740601065865863,0.12252172986244361,0.07496746151016817,0.11583502428492912,0.35715455523499007,0.5865355817412676
1769022177.783659,0.19091463973270836,0.17602984074470046,0.10602443000529296,0.1255668033912931,0.22301236181690012,0.4451850981455061
1769022178.785451,0.2613872459116771,0.17429386229607394,0.11274795305042136,0.11201459197231681,0.1905995531228664,0.39023652912929274
1769022179.801623,0.24931300220464073,0.16395826581061562,0.10216214152815044,0.1036585984798524,0.1979129903212073,0.38951619682327
1769022180.8050323,0.24603682180725062,0.1568733236772333,0.11262716358087829,0.10951377036163612,0.1853557365292523,0.4063568311842031
1769022181.81481,0.24770624872771768,0.15756757896423224,0.11122710009225403,0.1220245467110584,0.16421654485617043,0.4539676647310074
1769022182.8360455,0.207739889387298,0.1457688075619628,0.08472484609713324,0.10639398755470267,0.19979984461236544,0.46158982807497334
1769022183.8528671,0.20691751884675708,0.1451098691714324,0.08387975724797073,0.10963621243686113,0.2062379328686182,0.4787803507557517
1769022184.8731654,0.18342335935672652,0.12945234437094555,0.10466032047722658,0.11022495603680357,0.20658621484852163,0.47081812207880686
1769022185.8931732,0.1573296713768656,0.10869122328414067,0.09654932767847622,0.09538138781287447,0.27727871606143395,0.4647274753358662
1769022186.915018,0.15402195379749797,0.09233742765388572,0.08600402346512906,0.08444022776576646,0.30901301774442563,0.4734723967061339
1769022187.9339333,0.22175184066035772,0.09261189287855248,0.07691115510081095,0.07614122381225534,0.2923886028755346,0.4491470367763056
1769022188.953568,0.1985618372466235,0.06955929699706112,0.06835859107189195,0.07747371662331222,0.3084782419955771,0.5617339126500132
1769022189.9744315,0.20332946081485104,0.06540683907433736,0.05861892021322797,0.09923187583199822,0.285607547018195,0.8000844043818132
1769022190.9941654,0.20043786177986728,0.05022944188753416,0.05986648617952757,0.10166126184582647,0.2952190261042748,0.9233796403829091
1769022192.0142434,0.19364176273040162,0.04824371679315771,0.057781867974594794,0.1203484074012741,0.3071995861863172,1.1350776568432628
1769022193.033038,0.162461293155901,0.05947740378039804,0.06338516613704656,0.12748512915115082,0.3179441330942773,1.0376153748162418
1769022194.0529947,0.19493532607183678,0.06670894523946351,0.05712444633635113,0.11526079906326954,0.3040389768422832,0.9307656588493342
1769022195.0751517,0.18459060009578998,0.08468285207195314,0.05531361999303208,0.10373993860068746,0.2908424704220018,0.741012941666065
1769022196.0933712,0.12365153515880807,0.16431550601478576,0.09579825651903011,0.09356794598251786,0.24368361135093583,0.3597179378481208
1769022197.100032,0.1840867367927191,0.1469082114602252,0.09206551891469748,0.08732626445176904,0.20444675053586597,0.3654204957769577
1769022198.1164956,0.18098200210185772,0.1455596284385842,0.08427702848425375,0.08458347236649169,0.2050770795714433,0.36801398647606476
1769022199.121468,0.32390736805496834,0.19658712728579586,0.06967442612176336,0.08057558132130077,0.11432571624920448,0.3026170232731391
1769022200.1338503,0.39731823868170535,0.16756041745602115,0.056931930697667575,0.07237261554193263,0.09719952536902617,0.3223820043540272
1769022201.152802,0.4128774142141623,0.14704504974487811,0.06218375082343948,0.0816084400074927,0.09436363696646434,0.39004214402453613
1769022202.1721182,0.4154942168970395,0.13767921861709662,0.05536444353804711,0.08486606194234714,0.09746716644697773,0.43961879595584485
1769022203.1757643,0.4290244510427925,0.1280125866314358,0.0599414047023973,0.09106551086234624,0.09422425914741914,0.48450700998198953
1769022204.1931212,0.3242071177352245,0.07216539453755563,0.05849338971913859,0.10151053462598425,0.18135106374159485,0.7769072572977516
1769022205.2134178,0.1822065634450554,0.09296352007133687,0.09731662890379703,0.16259470547398422,0.206380836757405,0.854497181406195
1769022206.235115,0.44138349391282394,0.21250996316341997,0.04687714563608839,0.08497706676144284,0.08487430636327195,0.32760586888400917
1769022207.2547019,0.49057710334732885,0.1417586574342419,0.04300221376714446,0.0683856322707069,0.08047125856291926,0.370128489314595
1769022208.2732313,0.5020145013843513,0.22471220320732538,0.04747388589760247,0.048816562281407544,0.060712633296346616,0.17934929405335906
1769022209.29343,0.5705318900661605,0.1964808564628917,0.03751036107871649,0.041267947617197584,0.04533330956696632,0.1763646161003597
1769022210.3139112,0.5205334239677855,0.2038221736948457,0.06046644286101275,0.05345990668399732,0.04864397007762229,0.2022777412925657
1769022211.3238845,0.44540842080916015,0.1694411969598807,0.06728928158398767,0.05598805051205295,0.07649720944623886,0.23650446005928144
1769022212.3338711,0.44048049009113266,0.19162664272780888,0.06960086009509163,0.057477668729905965,0.07193239500675015,0.22002832045044055
1769022213.3560834,0.3795396381049939,0.10927965815004312,0.09070824793965385,0.09685656109821668,0.10952907816831652,0.48430966993126895
1769022214.3590832,0.17839237059385196,0.11147451899050495,0.10158248006457524,0.11224137262470699,0.22838087588959627,0.5268113524134342
1769022215.3741322,0.21025263021867846,0.08772558890722743,0.08066675491472045,0.09678450666169551,0.24236365249990838,0.574752567203793
1769022216.3930533,0.31060091827388375,0.1489091488600735,0.06649335925361001,0.0806973426480429,0.18007624389108495,0.3746333722914729
1769022217.41228,0.31348407987301713,0.16763788520847528,0.05629701074835547,0.07969093300036481,0.19001279769654092,0.35586493473885594
1769022218.4146895,0.289905042876836,0.14336367384121596,0.06144869335700045,0.07703492291684752,0.20820872747681793,0.37612253521662903
1769022219.4330688,0.31316560933410365,0.17670488420150057,0.10073759452876496,0.1325332821219319,0.09012287852306833,0.4776947100305885
1769022220.4539971,0.3738677469241739,0.22112318268584338,0.11675464769393049,0.0809252671654644,0.0721172287197562,0.23950972919642485
1769022221.473019,0.282570816557988,0.23751202665401952,0.11788223388644928,0.09756399861033464,0.09742026845133829,0.27452250900015884
1769022222.494138,0.30257923142538834,0.2320570050146034,0.1099360108521289,0.09710402012353359,0.09899660816850102,0.2839348515424695
1769022223.5145786,0.3071887721691552,0.22292628133300907,0.12300416098677949,0.08294057668709669,0.08650449592860357,0.23976015632144865
1769022224.5331366,0.19652376873278482,0.25894420678199925,0.12029950625223518,0.10028901710945,0.11342346860620822,0.2644440744000482
1769022225.5529947,0.28513944579850065,0.218405962714108,0.15168785492768547,0.0785553680047441,0.06667348553038087,0.21225741150684277
1769022226.5655699,0.30182610423404627,0.21403284670477443,0.1517825048764326,0.07846225621287047,0.0698260671888974,0.21448537189145508
1769022227.573417,0.27717955140083694,0.22414262874825752,0.1535717086246037,0.07893409198134518,0.0697172583544454,0.20897772521062735
1769022228.5754056,0.25125571618635384,0.19461206363191694,0.17025002923731286,0.09737919796275644,0.094635072674581,0.2668924313417966
1769022229.6035173,0.3821608554284309,0.09195820431922663,0.10017070035252848,0.07105869797665897,0.11044264600156015,0.36984715158246395
1769022230.6127465,0.24125642403967107,0.1623188305625735,0.06276394874509945,0.09820257504543177,0.16061868436768084,0.43629343414922883
1769022231.6331048,0.12530426167989547,0.18192656257008655,0.1236188299543058,0.13472926853866113,0.20177325500955132,0.44094537469594064
1769022232.6523523,0.2657502555831632,0.16925699152840554,0.16299443453832746,0.1481199385403368,0.09811622842473536,0.44580543863534317
1769022233.6741838,0.31955573183027147,0.1624663552657244,0.1555505549788449,0.1261608094154044,0.08877846536016724,0.39670976178159706
1769022234.6957169,0.3180161359593967,0.14789907978296502,0.15002631379805315,0.136821485376307,0.08668152123195137,0.4592459356545722
1769022235.713268,0.3426766543957222,0.16829643087528318,0.128878075902136,0.12632263928208973,0.08419674370278282,0.4250775598969664
1769022236.7333739,0.35435264933574573,0.15494178125481972,0.13374096631906535,0.11218264157170663,0.07612835081657002,0.3886004754839718
1769022237.7547433,0.3220082284289264,0.11845526360992728,0.0861265051295679,0.11580169712053727,0.127020167351558,0.5660383708463395
1769022238.7751973,0.2142266419588948,0.0894622873160996,0.08695413760276818,0.11707052620726718,0.19725604098965246,0.6635995637115012
1769022239.7955532,0.24540693526213614,0.0794825772142293,0.08731296310597043,0.11182992820630225,0.20111795471052657,0.670457120942809
1769022240.8141747,0.2449170752950761,0.14010086602197877,0.07813051294359005,0.08741048718736429,0.21978037278773202,0.40053858002966325
1769022241.8155904,0.3456885700683971,0.1028416640892772,0.052316336714069836,0.07837080748934151,0.19336753394435316,0.5050999754031088
1769022242.840276,0.4172339928959996,0.11751032085937796,0.056132486023859895,0.05654026989236012,0.15441603245700924,0.3256106330954787
1769022243.8552845,0.4322635038894386,0.12531965544062906,0.05323473547304364,0.0616771703781835,0.12681030063529758,0.34542317687850127
1769022244.8628461,0.447277425557958,0.12347781480358458,0.03857529158660158,0.06699054249486378,0.09435206236253922,0.4133838011705
1769022245.893623,0.34849796365215974,0.15891490092830446,0.05755881791220763,0.07120389907623403,0.10537922221520069,0.3289247791040836
1769022246.9127498,0.288583926534154,0.11236166021917378,0.07801464048971175,0.08758551119020289,0.15850453982670348,0.46006278513284427
1769022247.9321933,0.23726682524199694,0.0969820728237838,0.09056931098340018,0.12081966687793325,0.20441707202532156,0.6441915822415977
1769022248.953268,0.2155871605336405,0.11271542047563828,0.07960505131759073,0.10316208769162682,0.2373604345108702,0.536404420836274
1769022249.973279,0.20649169017102298,0.08455850101209184,0.08767965196341401,0.0906266195555386,0.2809707394199702,0.5261673550405036
