timestamp,ch1,ch2,ch3,ch4
1769022157.303748,0.0,0.0,0.0,0.0,0.0
1769022157.3076074,-0.48828125,0.0,-0.9765625,-0.48828125,0.0
1769022157.311467,0.0,-0.9765625,3.41796875,0.0,0.0
1769022157.3153267,0.0,1.46484375,-9.765625,0.0,0.0
1769022157.3191862,-5.37109375,-9.27734375,31.25,-1.953125,0.0
1769022157.3230457,14.16015625,-22.94921875,47.8515625,-2.44140625,0.0
1769022157.3269053,-3.90625,-24.90234375,-21.97265625,-12.20703125,0.0
1769022157.3307648,-58.59375,-26.3671875,-26.85546875,-28.3203125,0.0
1769022157.3346243,-61.03515625,-23.4375,-27.83203125,-37.109375,0.0
1769022157.338484,-30.76171875,-26.85546875,-34.66796875,-28.80859375,0.0
1769022157.3423436,11.71875,-29.78515625,-33.69140625,-8.30078125,0.0
1769022157.346203,0.9765625,-27.83203125,-37.59765625,-17.578125,0.0
1769022157.3490024,-51.7578125,-29.78515625,-43.9453125,-41.015625,0.0
1769022157.3527737,-67.3828125,-31.25,-43.45703125,-38.57421875,0.0
1769022157.3565447,-42.48046875,-29.296875,-39.55078125,-23.4375,0.0
1769022157.360316,5.37109375,-21.484375,-37.59765625,-14.16015625,0.0
1769022157.3640873,-0.48828125,-22.4609375,-44.921875,-22.4609375,0.0
1769022157.3678584,-62.5,-20.99609375,-52.734375,-44.43359375,0.0
1769022157.3716297,-75.1953125,-21.97265625,-50.29296875,-43.9453125,0.0
1769022157.3754008,-42.96875,-31.73828125,-46.875,-25.390625,0.0
1769022157.379172,-0.48828125,-29.78515625,-44.921875,-11.71875,0.0
1769022157.3829434,13.671875,-20.99609375,-41.015625,-3.90625,0.0
1769022157.3867145,-27.34375,-9.765625,-36.1328125,-16.11328125,0.0
1769022157.3904858,-55.17578125,-7.32421875,-31.25,-32.71484375,0.0
1769022157.3911464,-34.66796875,-4.8828125,-34.66796875,-26.3671875,0.0
1769022157.394788,1.953125,-18.06640625,-40.0390625,-15.13671875,0.0
1769022157.3984296,14.6484375,-31.25,-37.109375,-15.13671875,0.0
1769022157.4020712,-25.87890625,-25.390625,-37.109375,-30.76171875,0.0
1769022157.4057128,-67.87109375,-21.484375,-42.96875,-45.41015625,0.0
1769022157.4093544,-55.17578125,-17.08984375,-39.55078125,-38.57421875,0.0
1769022157.412996,-13.671875,-15.625,-30.2734375,-21.484375,0.0
1769022157.4166377,9.765625,-23.4375,-32.71484375,-18.5546875,0.0
1769022157.4202793,-27.34375,-25.390625,-38.57421875,-35.64453125,0.0
1769022157.4239209,-70.80078125,-28.3203125,-33.69140625,-49.8046875,0.0
1769022157.4275625,-56.640625,-32.2265625,-31.73828125,-44.921875,0.0
1769022157.431204,-15.13671875,-28.3203125,-32.2265625,-25.390625,0.0
1769022157.430031,20.5078125,-23.92578125,-30.2734375,-18.06640625,0.0
1769022157.433539,-6.8359375,-20.01953125,-27.83203125,-31.25,0.0
1769022157.4370468,-64.94140625,-24.4140625,-30.76171875,-40.52734375,0.0
1769022157.4405546,-70.3125,-26.3671875,-35.64453125,-41.9921875,0.0
1769022157.4440625,-36.1328125,-20.99609375,-35.64453125,-34.1796875,0.0
1769022157.4475703,3.41796875,-16.6015625,-34.1796875,-25.390625,0.0
1769022157.4510782,-14.6484375,-14.16015625,-38.0859375,-29.78515625,0.0
1769022157.454586,-66.89453125,-23.4375,-43.45703125,-39.0625,0.0
1769022157.4580941,-67.3828125,-30.76171875,-36.1328125,-43.9453125,0.0
1769022157.461602,-32.71484375,-23.92578125,-27.83203125,-34.66796875,0.0
1769022157.4651098,8.7890625,-19.53125,-29.296875,-13.671875,0.0
1769022157.4686177,5.859375,-28.3203125,-38.57421875,-24.90234375,0.0
1769022157.468245,-43.45703125,-34.1796875,-38.57421875,-45.8984375,0.0
1769022157.471672,-61.03515625,-30.76171875,-37.109375,-37.59765625,0.0
1769022157.475099,-33.69140625,-24.90234375,-37.109375,-27.34375,0.0
1769022157.478526,8.7890625,-23.4375,-32.71484375,-19.04296875,0.0
1769022157.4819531,2.9296875,-26.85546875,-36.1328125,-18.5546875,0.0
1769022157.4853802,-44.43359375,-33.69140625,-46.38671875,-34.1796875,0.0
1769022157.4888072,-57.12890625,-37.109375,-44.921875,-40.52734375,0.0
1769022157.4922342,-37.59765625,-30.2734375,-38.57421875,-32.71484375,0.0
1769022157.4956613,-0.48828125,-29.296875,-38.0859375,-18.5546875,0.0
1769022157.4990883,10.7421875,-35.64453125,-41.9921875,-14.6484375,0.0
1769022157.5025153,-34.1796875,-24.90234375,-43.45703125,-36.62109375,0.0
1769022157.5059423,-62.01171875,-17.578125,-40.52734375,-44.921875,0.0
1769022157.5070052,-46.875,-22.4609375,-35.64453125,-28.3203125,0.0
1769022157.5103927,-6.8359375,-24.90234375,-37.109375,-23.4375,0.0
1769022157.5137804,14.16015625,-26.3671875,-40.0390625,-17.08984375,0.0
1769022157.517168,-20.5078125,-21.484375,-34.1796875,-24.90234375,0.0
1769022157.5205557,-56.15234375,-29.296875,-29.78515625,-38.57421875,0.0
1769022157.5239432,-52.24609375,-35.64453125,-29.78515625,-25.390625,0.0
1769022157.5273309,-17.08984375,-24.4140625,-30.76171875,-14.16015625,0.0
1769022157.5307186,15.625,-24.4140625,-34.66796875,-7.32421875,0.0
1769022157.534106,-12.6953125,-24.90234375,-31.25,-19.53125,0.0
1769022157.5374937,-60.546875,-30.2734375,-30.2734375,-42.48046875,0.0
1769022157.5408814,-56.640625,-32.2265625,-37.59765625,-41.50390625,0.0
1769022157.544269,-20.5078125,-36.62109375,-36.1328125,-27.34375,0.0
1769022157.5476398,11.23046875,-38.0859375,-33.69140625,-13.671875,0.0
1769022157.551027,-9.765625,-31.25,-34.1796875,-21.97265625,0.0
