timestamp,PPG_Ch1,PPG_Ch2,PPG_Ch3,PPG_Ch4,HR
1769027286.1338718,444.0,155857.0,73615.0,0
1769027287.156407,417.0,209029.0,75650.0,142.22222222222223
1769027288.5663927,0.0,208406.0,75480.0,118.15384615384616
1769027289.5837386,0.0,208407.0,75506.0,118.15384615384616
1769027290.6077373,416.0,208258.0,75530.0,118.15384615384616
1769027291.6122825,0.0,207837.0,75486.0,123.87096774193549
1769027292.6329308,418.0,0.0,75408.0,104.48979591836735
1769027294.1032321,418.0,0.0,75421.0,104.48979591836735
1769027295.3158214,417.0,0.0,75409.0,104.48979591836735
1769027296.340397,0.0,0.0,75343.0,100.52356020942408
1769027298.5168984,0.0,0.0,75309.0,100.52356020942408
1769027299.529233,0.0,0.0,75316.0,100.52356020942408
1769027300.5591931,417.0,206791.0,75267.0,93.65853658536585
1769027301.5828876,0.0,206851.0,75302.0,93.65853658536585
1769027303.2977383,0.0,206666.0,75294.0,93.65853658536585
1769027304.5931106,0.0,206605.0,75259.0,93.65853658536585
1769027305.6051064,0.0,0.0,75329.0,93.65853658536585
1769027306.613919,0.0,0.0,75326.0,93.65853658536585
1769027308.4070487,0.0,0.0,75289.0,93.65853658536585
1769027309.4266293,0.0,0.0,75286.0,93.65853658536585
1769027310.4298415,0.0,206529.0,75199.0,69.27835051546391
1769027311.4338446,0.0,205907.0,75101.0,69.27835051546391
1769027313.0888677,0.0,205498.0,74950.0,69.27835051546391
1769027314.1974545,417.0,205376.0,74927.0,69.27835051546391
1769027315.213529,0.0,0.0,75014.0,66.58959537572255
1769027316.293231,0.0,0.0,74828.0,66.58959537572255
1769027318.1043236,0.0,0.0,74959.0,66.58959537572255
1769027319.141317,0.0,0.0,74898.0,66.58959537572255
1769027320.144937,0.0,0.0,74924.0,65.97938144329896
1769027321.1479762,0.0,0.0,74843.0,65.97938144329896
1769027322.2541873,0.0,204736.0,74800.0,65.48837209302326
1769027323.845164,0.0,0.0,74776.0,65.48837209302326
1769027324.8573222,0.0,0.0,74748.0,65.48837209302326
1769027325.8791304,0.0,0.0,74769.0,63.2967032967033
1769027327.3178005,418.0,204881.0,74854.0,63.2967032967033
1769027328.3360403,419.0,205011.0,74871.0,66.56
1769027329.3610096,418.0,205235.0,74973.0,64.08215661103979
1769027330.4412584,0.0,205292.0,75418.0,67.53768844221106
1769027332.1005704,0.0,205223.0,75347.0,67.53768844221106
1769027333.1376965,0.0,0.0,75151.0,65.67844925883695
1769027334.1657505,0.0,0.0,75092.0,66.06451612903226
1769027335.1816063,0.0,204979.0,75018.0,66.06451612903226
1769027336.195079,0.0,0.0,74945.0,66.78260869565217
1769027337.204566,0.0,0.0,74755.0,69.02554399243141
1769027338.289272,0.0,204132.0,74565.0,70.00911577028259
1769027339.3651907,417.0,203944.0,74541.0,69.51724137931033
1769027340.4792714,0.0,204115.0,74518.0,68.33898305084746
1769027341.5054805,0.0,0.0,74606.0,68.33898305084746
1769027343.0996616,0.0,204083.0,74611.0,68.33898305084746
1769027344.1248584,418.0,203935.0,74794.0,69.48859166011015
1769027345.177093,0.0,0.0,74749.0,70.94688221709006
1769027346.2236712,419.0,204112.0,74727.0,70.17543859649123
1769027347.7329392,0.0,0.0,74781.0,71.36526090064332
1769027348.9768293,418.0,0.0,74756.0,72.60504201680672
1769027350.0854352,0.0,0.0,74706.0,72.7469553450609
1769027351.1655762,418.0,0.0,74516.0,75.24493794905291
1769027353.054942,0.0,0.0,74778.0,74.37056165267914
1769027354.1104195,420.0,0.0,74970.0,74.86792452830188
1769027355.212148,419.0,203587.0,74778.0,74.9725442342892
1769027356.2886484,419.0,0.0,74777.0,76.01679664067187
1769027357.9967842,0.0,0.0,74742.0,76.01679664067187
1769027359.811357,0.0,0.0,74744.0,76.01679664067187
1769027360.8658245,419.0,203863.0,75143.0,74.3931623931624
1769027361.9963617,0.0,0.0,75185.0,74.50110864745011
1769027363.2555478,0.0,204529.0,75148.0,77.47001090512542
1769027364.6820533,419.0,204468.0,75120.0,78.53606027987084
1769027365.772904,0.0,204740.0,75223.0,73.37579617834395
1769027366.855103,0.0,0.0,75200.0,72.80606717226436
1769027368.0712721,0.0,0.0,75120.0,71.91827468785472
1769027369.1688495,0.0,204606.0,74951.0,69.81818181818181
1769027370.1887214,0.0,0.0,74841.0,73.96468699839487
1769027371.2303555,419.0,204106.0,74542.0,65.78158458244111
1769027372.2699237,0.0,0.0,74226.0,69.85553772070627
1769027373.3422093,0.0,0.0,74176.0,80.35242290748899
1769027374.463091,419.0,0.0,74607.0,80.55944055944056
1769027375.8131013,418.0,202755.0,74529.0,79.57492029755579
1769027376.8430188,0.0,0.0,74659.0,82.1953896816685
1769027377.86901,0.0,0.0,74883.0,82.89260658391797
1769027380.022822,0.0,0.0,74929.0,82.89260658391797
1769027381.5248091,419.0,202804.0,75081.0,74.48275862068965
1769027382.670105,419.0,0.0,75075.0,77.16552088841883
1769027383.705152,0.0,0.0,75016.0,84.41823056300268
1769027384.7246418,0.0,0.0,75014.0,81.8855218855219
1769027385.8547869,0.0,202857.0,74928.0,81.8855218855219
1769027387.9419427,0.0,0.0,74928.0,81.8855218855219
1769027389.0288005,0.0,0.0,74937.0,82.02360876897133
1769027390.048898,420.0,202628.0,74862.0,69.1891891891892
1769027391.3421652,0.0,0.0,74887.0,73.25914149443561
1769027392.469785,418.0,202679.0,74881.0,73.25914149443561
1769027393.4853091,0.0,202270.0,74819.0,74.60334592552617
1769027394.6183589,419.0,202499.0,74895.0,82.42931937172774
