timestamp,HR,HRV,Stress_Index
1769025401.9249818,0,0,0.0
1769025402.9631596,0,0,0.0
1769025404.0472398,0,0,0.0
1769025405.066036,0,0,0.0
1769025406.0711327,142.22222222222223,0.0,142222222.22222224
1769025407.0878944,144.0,0.00736569563735987,19547.434438543976
1769025408.1083002,104.48979591836735,0.15324254098385182,681.8544863132473
1769025409.127715,98.46153846153847,0.11899645477912357,827.425583549642
1769025410.1483357,107.95180722891567,0.11895457673637704,907.4968168003815
1769025411.1710303,121.26315789473684,0.09936866681426516,1220.323684101643
1769025412.1877463,122.7906976744186,0.09839147307130074,1247.968404914851
1769025413.2081418,117.25190839694656,0.11572437311929655,1013.1910162525583
1769025414.2279122,118.93805309734513,0.09251956150027994,1285.5310340608478
1769025415.2301154,106.66666666666667,0.13557396999160906,786.7725633519848
1769025416.2491264,106.07734806629833,0.10145426925467455,1045.5577994674813
1769025417.269053,106.85217391304347,0.10267847665344035,1040.6380846065922
1769025418.2892227,105.1207729468599,0.11230549554489654,936.016856699406
1769025419.3017316,108.8,0.1080891731651988,1006.5669876734894
1769025420.307877,101.38613861386139,0.12895063156440675,786.2338567094641
1769025421.3268611,116.36363636363636,0.08543137442908258,1362.0555104696268
1769025422.3477862,115.80952380952382,0.11132693852030923,1040.2557107297646
1769025423.3683853,101.05263157894737,0.10245997694221876,986.2548122680345
1769025424.387843,109.53020134228187,0.1196548570612121,915.3768485085501
1769025425.4234838,107.01639344262296,0.10541441995818744,1015.1872798597258
1769025426.4283965,108.2587064676617,0.11669536947135205,927.6955826311141
1769025427.4495163,115.0788643533123,0.09043061706507417,1272.5512170207248
1769025428.4686224,108.2587064676617,0.09573835779411607,1130.764911756229
1769025429.487637,103.78378378378379,0.09466465580576273,1096.3192817966617
1769025430.5082798,108.43853820598007,0.10931705706916453,991.9544960204698
1769025431.5293505,111.84466019417475,0.1097463932588827,1019.109947608002
1769025432.5483384,111.84466019417475,0.11410886614690961,980.1489036029667
1769025433.5793087,112.0259319286872,0.10569267067609306,1059.9114517651665
1769025434.5917313,117.1107544141252,0.11555373730427826,1013.4656280317581
1769025435.5944476,100.88669950738917,0.12370776756279735,815.5177801458317
1769025436.6031349,112.0259319286872,0.12156807367653252,921.50025118035
1769025437.6168315,117.67741935483872,0.09661341570856165,1218.0109820237783
1769025438.6199994,117.86752827140549,0.10757635148531469,1095.6537472248096
1769025439.6360774,106.31921824104235,0.12475646691880259,852.2072535364907
1769025440.6504886,112.39024390243904,0.1085347186675766,1035.5138868768915
1769025441.6594229,109.19431279620854,0.12855724007497377,849.3762261565466
1769025442.6798797,110.41533546325878,0.13386080920973079,824.8456831347861
1769025443.6901708,116.54952076677317,0.12318518977505735,946.1248941914431
1769025444.6932442,106.66666666666667,0.1280644584367805,832.9073894607004
1769025445.7237542,113.68421052631578,0.12187450538044615,932.7896542577571
1769025446.7322783,120.5651491365777,0.08183011054732542,1473.3412308617173
1769025447.7505524,105.29032258064517,0.1222253691902889,861.4370473258783
1769025448.7695339,118.82736156351791,0.09209792029001063,1290.2144909988303
1769025449.7788098,111.12540192926045,0.0959270123857035,1158.4249393435975
1769025450.7890291,112.0259319286872,0.10440150034139332,1073.019626564167
1769025451.8199866,118.44155844155846,0.1199981785122607,987.0197438848041
1769025452.8433406,114.24793388429751,0.12326694538464023,926.8259767598378
1769025453.8594122,115.00831946755409,0.0937700917256545,1226.4794762551471
1769025454.8775818,114.24793388429751,0.089930723133692,1270.3852423071796
1769025455.8965123,111.30434782608695,0.12610729180003385,882.6092736437896
1769025456.9169319,106.66666666666667,0.1460847797261818,730.1646119601718
1769025457.939347,112.75693311582381,0.11755985083421798,959.1367561198706
1769025458.9505036,106.84124386252047,0.11235061929768966,950.9541965695327
1769025459.9662652,116.17834394904457,0.08975502401080429,1294.379349235208
1769025461.1029563,95.20661157024793,0.15091589591189156,630.8545573706442
1769025462.2039697,103.45483359746434,0.10053315377849499,1029.0516178750997
