timestamp,ch1,ch2,ch3,ch4
1769021609.925959,0.0,0.0,-0.48828125,0.0,0.0
1769021609.9298186,0.0,0.0,-0.48828125,0.0,0.0
1769021609.9336782,0.0,-1.46484375,1.953125,-0.48828125,0.0
1769021609.937538,0.0,2.44140625,-6.34765625,0.48828125,0.0
1769021609.9413974,0.0,-14.6484375,21.97265625,-2.44140625,0.0
1769021609.945257,0.0,-41.50390625,36.62109375,-11.23046875,0.0
1769021609.9491165,0.0,-39.55078125,-0.48828125,-18.06640625,0.0
1769021609.952976,0.0,-39.0625,0.0,-27.83203125,0.0
1769021609.9568355,0.0,-43.9453125,-16.6015625,-20.99609375,0.0
1769021609.9606953,0.0,-47.36328125,-0.48828125,-24.90234375,0.0
1769021609.9645548,0.0,-50.78125,17.578125,-15.625,0.0
1769021609.9684143,0.0,-45.8984375,5.37109375,-3.90625,0.0
1769021609.971205,-52.24609375,-44.921875,14.16015625,-18.5546875,0.0
1769021609.9749753,-59.5703125,-52.24609375,7.32421875,-16.6015625,0.0
1769021609.978746,-56.640625,-54.19921875,12.6953125,-18.5546875,0.0
1769021609.9825165,-43.45703125,-57.12890625,26.85546875,-20.99609375,0.0
1769021609.9862869,-49.8046875,-63.4765625,14.16015625,-29.78515625,0.0
1769021609.9900575,-50.78125,-60.05859375,20.5078125,1.46484375,0.0
1769021609.9938278,-48.828125,-54.6875,19.04296875,31.25,0.0
1769021609.9975984,-48.828125,-61.03515625,43.45703125,15.13671875,0.0
1769021610.0013688,-37.59765625,-59.5703125,52.734375,3.90625,0.0
1769021610.0051394,-30.76171875,-55.6640625,29.78515625,10.7421875,0.0
1769021610.00891,-23.92578125,-60.546875,29.296875,23.4375,0.0
1769021610.0126803,-29.296875,-64.453125,10.7421875,22.4609375,0.0
1769021610.0139158,-24.4140625,-62.98828125,10.25390625,26.85546875,0.0
1769021610.0175807,-24.90234375,-58.59375,14.16015625,6.34765625,0.0
1769021610.0212455,-35.64453125,-59.5703125,13.671875,-8.7890625,0.0
1769021610.0249104,-26.85546875,-53.7109375,18.06640625,9.27734375,0.0
1769021610.0285754,-19.53125,-44.43359375,12.6953125,13.671875,0.0
1769021610.0322402,-19.04296875,-43.9453125,3.41796875,2.9296875,0.0
1769021610.0359051,-40.52734375,-50.78125,5.859375,-3.90625,0.0
1769021610.0395699,-49.8046875,-58.59375,11.71875,-8.7890625,0.0
1769021610.0432348,-39.55078125,-53.22265625,-7.8125,-10.7421875,0.0
1769021610.0468996,-39.55078125,-45.8984375,-3.41796875,0.9765625,0.0
1769021610.0505645,-36.1328125,-47.36328125,-0.48828125,9.27734375,0.0
1769021610.0542293,-34.1796875,-55.6640625,-6.8359375,-9.27734375,0.0
1769021610.0530093,-32.2265625,-47.36328125,-4.39453125,-22.4609375,0.0
1769021610.0565383,-30.2734375,-36.62109375,-19.53125,-9.27734375,0.0
1769021610.0600677,-39.0625,-39.55078125,-20.01953125,-5.37109375,0.0
1769021610.0635967,-37.59765625,-37.109375,-17.08984375,-19.53125,0.0
1769021610.067126,-28.80859375,-34.1796875,-6.8359375,-23.4375,0.0
1769021610.070655,-20.5078125,-34.66796875,-6.8359375,-20.01953125,0.0
1769021610.0741844,-21.484375,-37.59765625,-6.8359375,2.9296875,0.0
1769021610.0777135,-22.94921875,-40.52734375,0.9765625,9.765625,0.0
1769021610.0812426,-27.83203125,-42.48046875,-7.32421875,-12.20703125,0.0
1769021610.0847719,-24.4140625,-35.64453125,-23.92578125,-4.8828125,0.0
1769021610.088301,-1.46484375,-26.3671875,-16.6015625,-2.9296875,0.0
1769021610.0918303,-4.39453125,-35.15625,-10.7421875,-10.7421875,0.0
1769021610.0931065,-29.78515625,-37.59765625,-16.6015625,-17.578125,0.0
1769021610.0965886,-29.78515625,-20.01953125,-26.85546875,-21.484375,0.0
1769021610.100071,-23.4375,-18.06640625,-18.06640625,-2.9296875,0.0
1769021610.103553,-24.90234375,-19.53125,-19.04296875,-23.92578125,0.0
1769021610.1070354,-19.53125,-14.6484375,-19.53125,-41.9921875,0.0
1769021610.1105175,-21.97265625,-21.484375,-11.71875,-28.3203125,0.0
1769021610.1139998,-31.73828125,-25.87890625,-5.37109375,-22.4609375,0.0
1769021610.117482,-36.62109375,-25.87890625,-14.16015625,-21.97265625,0.0
1769021610.1209643,-41.50390625,-30.2734375,-1.953125,-21.97265625,0.0
1769021610.1244466,-43.9453125,-29.78515625,-4.39453125,-27.34375,0.0
1769021610.1279287,-32.2265625,-29.296875,-30.2734375,-20.01953125,0.0
1769021610.131411,-32.2265625,-34.1796875,-24.4140625,-17.578125,0.0
1769021610.1318357,0.0,-37.109375,-24.4140625,-23.92578125,0.0
1769021610.135267,0.0,-37.59765625,-26.3671875,-23.4375,0.0
1769021610.1386983,0.0,-39.55078125,-32.71484375,-33.69140625,0.0
1769021610.1421294,0.0,-36.1328125,-21.484375,-26.85546875,0.0
1769021610.1455607,0.0,-21.97265625,-13.671875,-1.46484375,0.0
1769021610.148992,0.0,-23.4375,-34.1796875,-22.4609375,0.0
1769021610.1524234,0.0,-25.390625,-35.64453125,-38.0859375,0.0
1769021610.1558547,0.0,-21.484375,-29.296875,-4.8828125,0.0
1769021610.159286,0.0,-27.34375,-19.04296875,-7.8125,0.0
1769021610.162717,0.0,-29.296875,-24.90234375,-25.390625,0.0
1769021610.1661484,0.0,-26.85546875,-51.26953125,-12.20703125,0.0
1769021610.1695797,0.0,-34.1796875,-27.34375,-14.6484375,0.0
1769021610.173469,-39.0625,-36.1328125,-20.5078125,-28.80859375,0.0
1769021610.1769068,-34.1796875,-28.80859375,-38.57421875,-13.671875,0.0
1769021610.1803443,-40.52734375,-32.2265625,-32.71484375,-12.6953125,0.0
1769021610.183782,-47.8515625,-37.59765625,-27.34375,-32.2265625,0.0
1769021610.1872196,-41.9921875,-32.2265625,-37.109375,-34.1796875,0.0
1769021610.1906574,-38.57421875,-31.25,-30.76171875,-38.57421875,0.0
1769021610.194095,-36.1328125,-37.109375,-33.203125,-37.59765625,0.0
1769021610.1975327,-32.71484375,-36.1328125,-39.55078125,-26.3671875,0.0
1769021610.2009702,-30.2734375,-35.15625,-31.73828125,-24.4140625,0.0
1769021610.204408,-34.1796875,-40.52734375,-31.73828125,-33.69140625,0.0
1769021610.2078457,-42.48046875,-41.9921875,-27.83203125,-36.1328125,0.0
1769021610.2112832,-41.015625,-36.62109375,-26.85546875,-40.0390625,0.0
1769021610.2150426,-28.80859375,-33.69140625,-32.71484375,-25.87890625,0.0
1769021610.2184842,-35.64453125,-40.52734375,-15.625,-27.34375,0.0
1769021610.2219255,-44.43359375,-36.62109375,-30.2734375,-25.390625,0.0
1769021610.225367,-27.83203125,-32.71484375,-42.96875,-21.484375,0.0
1769021610.2288086,-28.3203125,-34.66796875,-27.83203125,-41.9921875,0.0
1769021610.23225,-45.41015625,-34.66796875,-26.3671875,-31.25,0.0
1769021610.2356915,-51.7578125,-35.64453125,-21.484375,-26.3671875,0.0
1769021610.239133,-44.921875,-27.83203125,-26.3671875,-31.25,0.0
1769021610.2425745,-35.64453125,-22.4609375,-36.62109375,-20.5078125,0.0
1769021610.2460158,-34.66796875,-24.90234375,-24.90234375,-26.3671875,0.0
1769021610.2494574,-41.50390625,-34.66796875,-26.3671875,-21.97265625,0.0
1769021610.252899,-44.43359375,-39.55078125,-34.1796875,-29.296875,0.0
1769021610.2566862,-35.15625,-35.64453125,-30.76171875,-31.25,0.0
1769021610.2601314,-37.109375,-37.109375,-24.4140625,-17.08984375,0.0
1769021610.2635763,-33.69140625,-29.78515625,-28.80859375,-29.296875,0.0
1769021610.2670214,-30.76171875,-30.2734375,-29.78515625,-28.80859375,0.0
1769021610.2704666,-34.1796875,-32.71484375,-29.78515625,-30.2734375,0.0
1769021610.2739115,-36.1328125,-28.80859375,-12.20703125,-38.0859375,0.0
1769021610.2773566,-32.71484375,-30.2734375,-10.7421875,-27.83203125,0.0
1769021610.2808018,-31.73828125,-30.76171875,-41.9921875,-26.85546875,0.0
1769021610.2842467,-33.203125,-33.69140625,-36.1328125,-32.2265625,0.0
1769021610.2876918,-39.55078125,-34.1796875,-33.203125,-30.76171875,0.0
1769021610.291137,-49.8046875,-24.4140625,-34.1796875,-36.62109375,0.0
1769021610.294582,-39.0625,-21.97265625,-20.01953125,-38.57421875,0.0
1769021610.2985315,-35.64453125,-26.85546875,-26.85546875,-46.875,0.0
1769021610.3019812,-37.109375,-26.3671875,-36.62109375,-46.38671875,0.0
1769021610.3054311,-39.0625,-24.90234375,-31.25,-42.96875,0.0
1769021610.3088808,-36.62109375,-29.78515625,-24.90234375,-14.16015625,0.0
1769021610.3123305,-34.66796875,-34.66796875,-24.4140625,-4.39453125,0.0
1769021610.3157804,-37.109375,-32.71484375,-12.20703125,-44.43359375,0.0
1769021610.31923,-34.66796875,-27.83203125,-14.16015625,-36.1328125,0.0
1769021610.3226798,-34.66796875,-31.25,-37.109375,-14.6484375,0.0
1769021610.3261294,-32.2265625,-35.15625,-32.71484375,-16.11328125,0.0
1769021610.3295794,-34.66796875,-38.0859375,-34.1796875,-22.94921875,0.0
1769021610.333029,-23.92578125,-31.73828125,-26.3671875,-34.1796875,0.0
1769021610.3364787,-18.5546875,-26.3671875,-26.85546875,-32.71484375,0.0
1769021610.3414392,0.0,-31.25,-33.203125,-23.4375,0.0
1769021610.3449016,0.0,-33.203125,-16.6015625,-28.80859375,0.0
1769021610.3483639,0.0,-33.69140625,-22.94921875,-31.73828125,0.0
1769021610.3518262,0.0,-27.34375,-44.43359375,-24.90234375,0.0
1769021610.3552885,0.0,-31.25,-34.1796875,-25.390625,0.0
1769021610.3587508,0.0,-32.71484375,-36.1328125,-27.83203125,0.0
1769021610.3622131,0.0,-31.25,-38.57421875,-41.9921875,0.0
1769021610.3656754,0.0,-33.69140625,-24.90234375,-41.015625,0.0
1769021610.3691378,0.0,-36.62109375,-28.3203125,-33.69140625,0.0
1769021610.3726003,0.0,-35.15625,-33.203125,-38.0859375,0.0
1769021610.3760626,0.0,-36.62109375,-21.484375,-34.1796875,0.0
1769021610.379525,0.0,-33.203125,-23.4375,-28.3203125,0.0
1769021610.384739,-58.10546875,-32.2265625,-13.18359375,-26.85546875,0.0
1769021610.3882146,-46.38671875,-36.1328125,-29.78515625,-21.97265625,0.0
1769021610.39169,-37.59765625,-28.80859375,-51.7578125,-28.80859375,0.0
1769021610.3951657,-32.2265625,-30.2734375,-39.55078125,-26.85546875,0.0
1769021610.3986413,-31.25,-29.78515625,-37.109375,-22.94921875,0.0
1769021610.402117,-42.96875,-27.34375,-28.3203125,-26.85546875,0.0
1769021610.4055924,-39.0625,-31.25,-23.92578125,-23.4375,0.0
1769021610.409068,-33.203125,-35.64453125,-32.2265625,-33.203125,0.0
1769021610.4125438,-27.83203125,-36.62109375,-28.80859375,-28.80859375,0.0
1769021610.4160192,-37.59765625,-32.71484375,-21.484375,-18.06640625,0.0
1769021610.4194949,-41.9921875,-29.78515625,-21.97265625,-28.80859375,0.0
1769021610.4229705,-36.62109375,-32.71484375,-29.78515625,-39.55078125,0.0
1769021610.4286504,-31.73828125,-40.0390625,-28.3203125,-21.484375,0.0
1769021610.4321413,-20.99609375,-40.52734375,-28.3203125,-27.83203125,0.0
1769021610.4356322,-33.69140625,-32.71484375,-33.69140625,-47.36328125,0.0
1769021610.4391232,-49.8046875,-32.71484375,-32.2265625,-41.015625,0.0
1769021610.442614,-44.921875,-34.1796875,-29.296875,-38.0859375,0.0
1769021610.446105,-41.015625,-29.296875,-21.97265625,-32.71484375,0.0
1769021610.449596,-36.62109375,-26.85546875,-35.15625,-28.3203125,0.0
1769021610.4530869,-34.66796875,-25.390625,-36.62109375,-22.94921875,0.0
1769021610.4565778,-36.1328125,-24.4140625,-25.87890625,-15.13671875,0.0
1769021610.4600687,-32.2265625,-29.296875,-30.2734375,-21.484375,0.0
1769021610.4635596,-30.2734375,-26.3671875,-20.99609375,-29.296875,0.0
1769021610.4670506,-33.203125,-21.484375,-17.578125,-34.1796875,0.0
1769021610.473063,0.0,-24.90234375,-30.2734375,-38.0859375,0.0
1769021610.4765701,0.0,-26.85546875,-29.78515625,-33.203125,0.0
1769021610.480077,0.0,-25.87890625,-28.3203125,-38.57421875,0.0
1769021610.4835842,0.0,-26.3671875,-32.2265625,-35.64453125,0.0
1769021610.4870913,0.0,-23.4375,-25.390625,-25.390625,0.0
1769021610.4905984,0.0,-19.53125,-15.13671875,-31.73828125,0.0
1769021610.4941053,0.0,-21.484375,-20.99609375,-33.69140625,0.0
1769021610.4976125,0.0,-21.97265625,-44.43359375,-24.90234375,0.0
1769021610.5011196,0.0,-25.390625,-36.62109375,-16.6015625,0.0
1769021610.5046268,0.0,-24.90234375,-29.78515625,-24.4140625,0.0
1769021610.5081336,0.0,-30.76171875,-29.296875,-36.62109375,0.0
1769021610.5116408,0.0,-33.203125,-36.1328125,-36.62109375,0.0
1769021610.5145652,-43.45703125,-29.296875,-34.66796875,-32.2265625,0.0
1769021610.5180688,-34.1796875,-27.34375,-26.85546875,-25.87890625,0.0
1769021610.5215724,-25.87890625,-27.83203125,-30.76171875,-23.92578125,0.0
1769021610.5250762,-48.33984375,-28.80859375,-28.3203125,-27.34375,0.0
1769021610.5285797,-46.38671875,-28.3203125,-23.4375,-20.5078125,0.0
1769021610.5320833,-39.55078125,-29.78515625,-23.92578125,-31.25,0.0
1769021610.5355868,-42.96875,-32.71484375,-30.2734375,-32.71484375,0.0
1769021610.5390904,-37.109375,-28.80859375,-44.921875,-34.1796875,0.0
1769021610.5425942,-38.0859375,-32.71484375,-24.90234375,-51.26953125,0.0
1769021610.5460978,-35.15625,-35.64453125,-27.83203125,-33.69140625,0.0
1769021610.5496013,-25.87890625,-29.78515625,-45.41015625,-5.859375,0.0
1769021610.5531049,-31.73828125,-34.1796875,-30.2734375,-14.16015625,0.0
1769021610.5599418,-36.62109375,-33.69140625,-26.3671875,-22.94921875,0.0
1769021610.563464,-27.34375,-30.2734375,-17.578125,-36.1328125,0.0
1769021610.566986,-31.25,-35.64453125,-25.87890625,-26.85546875,0.0
1769021610.5705082,-34.66796875,-39.0625,-30.2734375,-18.06640625,0.0
1769021610.5740304,-29.78515625,-37.59765625,-24.4140625,-20.99609375,0.0
1769021610.5775526,-32.2265625,-37.59765625,-37.109375,-27.34375,0.0
1769021610.5810747,-38.0859375,-30.2734375,-38.57421875,-39.55078125,0.0
1769021610.5845969,-37.109375,-32.2265625,-8.30078125,-21.484375,0.0
