timestamp,HR,HRV,Stress_Index
1769025123.5543282,0,0,0.0
1769025124.5778358,0,0,0.0
1769025125.5953126,0,0,0.0
1769025126.6303005,0,0,0.0
1769025127.6417053,120.0,0.0,120000000.0
1769025128.6470242,83.47826086956522,0.0,83478260.86956522
1769025129.6577783,73.84615384615384,0.0,73846153.84615384
1769025130.6643238,120.0,0.0,120000000.0
1769025131.67612,103.78378378378379,0.0,103783783.7837838
1769025132.6803298,147.69230769230768,0.0,147692307.69230768
1769025133.6914637,137.14285714285714,0.0,137142857.14285713
1769025134.7646894,128.0,0.0,128000000.0
1769025135.7799482,128.0,0.0,128000000.0
1769025136.807798,144.9056603773585,0.0078125,18545.550697812567
1769025137.8658454,130.16949152542372,0.0390625,3332.2536773567067
1769025139.0614781,103.78378378378379,0.0,103783783.7837838
1769025140.0728152,93.65853658536585,0.0,93658536.58536586
1769025141.0815923,130.16949152542372,0.0078125,16659.562491255358
1769025142.1002004,0,0,0.0
1769025143.1231656,128.0,0.0,128000000.0
1769025144.126396,96.0,0.0,96000000.0
1769025145.1301532,75.29411764705883,0.0,75294117.64705883
1769025146.1442075,128.0,0.0,128000000.0
1769025147.166677,112.94117647058823,0.0,112941176.47058824
1769025148.1797602,71.11111111111111,0.0,71111111.11111112
1769025149.196779,142.22222222222223,0.0,142222222.22222224
1769025150.2261114,142.22222222222223,0.0,142222222.22222224
1769025151.237718,137.14285714285714,0.03125,4388.430998779468
1769025152.2642086,144.9056603773585,0.0078125,18545.550697812567
1769025153.2824676,132.41379310344828,0.015625,8473.940426433397
1769025154.2865853,139.63636363636363,0.0234375,5957.563992421171
1769025155.3033574,128.0,0.0,128000000.0
1769025156.322217,147.69230769230768,0.0,147692307.69230768
1769025157.334715,139.63636363636363,0.0078125,17871.16703607393
1769025158.3449273,134.73684210526315,0.0390625,3449.1748590183456
1769025159.347976,96.0,0.0,96000000.0
1769025160.350817,130.16949152542372,0.0078125,16659.562491255358
1769025161.3628714,132.41379310344828,0.0,132413793.10344829
1769025162.3717518,76.8,0.0,76800000.0
1769025163.387963,139.63636363636363,0.0234375,5957.563992421171
1769025164.4065282,112.94117647058823,0.0,112941176.47058824
1769025165.4257967,132.41379310344828,0.0,132413793.10344829
1769025166.443519,89.30232558139535,0.0,89302325.58139536
1769025167.4438956,144.9056603773585,0.0078125,18545.550697812567
1769025168.4463062,93.65853658536585,0.0,93658536.58536586
1769025169.465165,123.87096774193549,0.0,123870967.74193549
1769025170.4819782,139.63636363636363,0.0078125,17871.16703607393
1769025171.4916878,120.0,0.0,120000000.0
1769025172.511256,132.41379310344828,0.0,132413793.10344829
1769025173.5216932,120.0,0.0,120000000.0
1769025174.5328448,80.0,0.0,80000000.0
1769025175.5463426,137.14285714285714,0.0,137142857.14285713
1769025176.5512772,106.66666666666667,0.0,106666666.66666667
