timestamp,ch1,ch2,ch3,ch4
1769020612.294954,0.0,0.0,-0.48828125,0.0,0.0
1769020612.2988136,0.0,0.0,-4.39453125,0.0,0.0
1769020612.302673,-2.9296875,-1.46484375,30.76171875,-1.953125,0.0
1769020612.3065329,6.8359375,1.46484375,-87.890625,4.8828125,0.0
1769020612.3103924,-32.2265625,-8.30078125,328.125,-23.92578125,0.0
1769020612.314252,-59.5703125,-31.25,543.45703125,-48.33984375,0.0
1769020612.3181114,13.671875,-29.78515625,11.71875,-3.41796875,0.0
1769020612.321971,54.6875,-17.578125,1.46484375,20.5078125,0.0
1769020612.3258305,-13.18359375,-18.06640625,17.578125,-25.87890625,0.0
1769020612.3296902,-76.66015625,-16.6015625,-10.7421875,-59.5703125,0.0
1769020612.3335497,-41.50390625,-12.20703125,-22.4609375,-27.34375,0.0
1769020612.3374093,25.87890625,-13.18359375,-38.0859375,13.671875,0.0
1769020612.3403594,0.0,-8.7890625,-33.69140625,20.99609375,0.0
1769020612.3441434,0.0,-11.23046875,-34.1796875,-14.6484375,0.0
1769020612.347927,0.0,-13.671875,-69.3359375,-34.1796875,0.0
1769020612.3517108,0.0,-6.8359375,-66.40625,-23.4375,0.0
1769020612.3554947,0.0,-7.32421875,-39.0625,-6.8359375,0.0
1769020612.3592784,0.0,-8.7890625,-53.7109375,27.34375,0.0
1769020612.3630624,0.0,-7.8125,-86.9140625,8.30078125,0.0
1769020612.366846,0.0,-5.37109375,-73.2421875,-52.734375,0.0
1769020612.3706298,0.0,-4.39453125,-57.12890625,-53.7109375,0.0
1769020612.3744137,0.0,-13.671875,-72.265625,-4.39453125,0.0
1769020612.3781974,0.0,-20.5078125,-55.6640625,11.71875,0.0
1769020612.3819811,0.0,-11.23046875,-56.15234375,-15.625,0.0
1769020612.3809533,43.45703125,-10.25390625,-77.1484375,-34.1796875,0.0
1769020612.3845367,-9.765625,-10.7421875,-71.77734375,-28.3203125,0.0
1769020612.38812,-56.15234375,-3.90625,-52.24609375,-5.859375,0.0
1769020612.3917034,-48.33984375,-6.8359375,-45.41015625,23.92578125,0.0
1769020612.3952866,3.90625,-9.765625,-60.546875,7.8125,0.0
1769020612.39887,59.08203125,-13.18359375,-76.171875,-38.0859375,0.0
1769020612.4024532,21.484375,-12.20703125,-69.82421875,-38.57421875,0.0
1769020612.4060366,-59.5703125,-10.7421875,-55.17578125,-7.32421875,0.0
1769020612.4096198,-72.265625,-12.20703125,-79.58984375,34.1796875,0.0
1769020612.4132032,-10.7421875,-15.625,-68.84765625,17.08984375,0.0
1769020612.4167864,39.55078125,-16.6015625,-35.64453125,-42.48046875,0.0
