timestamp,Delta,Theta,Alpha,Beta,Gamma,Stress_Index,Stress_Label
1769023111.9997942,0.27812809808671785,0.23073629957492173,0.05887820039167744,0.04681287146473874,0.1573327999462739,0.1616380044235809,L
1769023113.0031774,0.40955222642156874,0.21151105872033157,0.05240756770211583,0.04223185496794173,0.1462264809289334,0.16001786430366724,L
1769023114.012275,0.4056975432890839,0.20893517502330683,0.07359642226281905,0.06594089776958727,0.10573692155479822,0.2333921763470278,L
1769023115.026677,0.45805656367763703,0.1603995502050252,0.06822353421923924,0.05295023726520617,0.07532886719909743,0.2316039335862133,L
1769023116.0456793,0.4588964093071722,0.21176881227264102,0.07853618836270498,0.05961822522243432,0.06876079923389138,0.2053633927371722,L
1769023117.06716,0.526715840831322,0.13021132937763982,0.07870983338168153,0.05154088605180338,0.059790715381366676,0.24669898765684597,L
1769023118.0857072,0.5087828715056688,0.16049299270795453,0.09995730837528898,0.0589620118436283,0.041951961508794045,0.22638401727462787,L
1769023119.105377,0.5265748586407842,0.17820133739528576,0.09678267976037859,0.04663173080300996,0.0391822393955594,0.16957916938657255,L
1769023120.1252365,0.5098723336503854,0.2182866913483909,0.09352075973689153,0.057344583490257575,0.028771630589535933,0.1839096512319139,L
1769023121.1501179,0.5553843120008566,0.1204017619294904,0.07291038642884431,0.05366939138954576,0.030009854833412397,0.2776292861883432,L
1769023122.166958,0.4790152268302144,0.2201003286412367,0.06393293023250633,0.06677040582052544,0.02761197737618177,0.23507870524240448,L
1769023123.1859834,0.5753556788799778,0.1566202362714592,0.03618401616027422,0.0504156884421588,0.02530573955421687,0.2614850363581744,L
1769023124.2058804,0.5688686139460402,0.1763489099160021,0.03344595819187451,0.05092819710478639,0.022692563855649238,0.2427511922141346,L
1769023125.22687,0.5612765338756878,0.186579653007343,0.058875383216412926,0.05068751550068756,0.020402659391722772,0.20650343858107933,L
1769023126.2479784,0.5953528558562167,0.11516502941769464,0.04413265415179703,0.05243734288568195,0.01403774550275943,0.32917624747857344,L
1769023127.2655742,0.6664746421036082,0.11808047834849553,0.03944881093968325,0.028911801529227094,0.008131214008105458,0.18353169831572616,L
1769023128.2775788,0.6845108570982253,0.08524914765168821,0.03321130921630226,0.02510388156607562,0.008457495074298466,0.21191602931281314,L
1769023129.3232226,0.658275321982275,0.09153683085153996,0.03032766346244752,0.024005953809864485,0.018268804526238146,0.19698729279358554,L
1769023130.3427413,0.6277768114674936,0.10357006630949617,0.035903211514254574,0.027571326611520112,0.03303873655827416,0.19768036832111174,L
1769023131.354489,0.5633170497048414,0.11290024390856424,0.036807434041876017,0.02668952432836686,0.06266468003889344,0.17827640116628504,L
1769023132.3563583,0.5626813989212658,0.12669881961810076,0.04063227287098516,0.025715291973916553,0.06615301649831792,0.1536781832546187,L
1769023133.3584082,0.5820643973485776,0.1094944606503867,0.04802453367694602,0.02414783717236769,0.061188818514073595,0.1533001399313635,L
1769023134.363701,0.5766114037512031,0.11876349562498803,0.04134838474372463,0.026361128841196492,0.047517672909297745,0.16464090072261087,L
1769023135.3719003,0.545333134456187,0.1343010442743053,0.04830748254156715,0.0324518689133124,0.05734728846515136,0.1777118066026973,L
1769023136.3735585,0.5727375287693669,0.13530004700446674,0.04712578047236653,0.028716922945958612,0.055717362484833596,0.1574161177012489,L
1769023137.3834343,0.47880392528074667,0.21022284860359802,0.061652252944939825,0.03329803259784876,0.05890126231658849,0.12247502597025466,L
1769023138.389257,0.42814667294288755,0.20939509971230647,0.08352690864516613,0.03589565377890644,0.09391092541567092,0.12254296437888787,L
1769023139.3963573,0.2523313964180609,0.24933114016135227,0.09361184222052074,0.03854515041878921,0.14560376034162353,0.1123948877921078,L
1769023140.4140868,0.2847804792653934,0.26918403023289406,0.054041903192104,0.03741377627099459,0.16738094593083253,0.11575080045016152,L
1769023141.42266,0.3789215440389836,0.16513368837033776,0.05587731494405436,0.03545407579604863,0.1507958210574519,0.16041696950556483,L
1769023142.435643,0.47114384088631356,0.11217910153522222,0.042470836624689784,0.023412431572916108,0.1374136399211263,0.1513888751758312,L
1769023143.44326,0.4614241893469546,0.1410242394347055,0.04963030841043269,0.027511518049412997,0.13946270135056657,0.14429959348342433,L
1769023144.4480758,0.4737525501917229,0.09908785735740629,0.04871378813124737,0.02605758404961015,0.15600821551892635,0.17629984878457747,L
1769023145.4568472,0.4473558145793465,0.08225605210048516,0.03159482541904275,0.02523650676798243,0.17349335019723125,0.22166087479456678,L
1769023146.4792516,0.36453803926608275,0.06167943992375739,0.02948992681861261,0.02242689206954444,0.240583144365092,0.2459888324560385,L
1769023147.4903297,0.18605592368296192,0.07181506855047924,0.04052917531731352,0.07211043226870299,0.31823479475997046,0.6418645755361226,M
1769023148.51056,0.16550663471550092,0.018128397877747733,0.012259389443957637,0.005740186169554192,0.3978777447551557,0.1888915838854231,L
1769023149.5315082,0.16108886721753646,0.015816896509796705,0.008957474355090967,0.006534375927901147,0.4188782496411186,0.2637448280203886,L
1769023150.5476692,0.1352195078978741,0.02566067829957879,0.01652946034247381,0.00956586066238301,0.4237717960953308,0.22672677178824843,L
1769023151.5738773,0.2991197829289784,0.059773344829172445,0.01069197586950917,0.01053131201289123,0.3017900595114108,0.1494517083973176,L
1769023152.589216,0.3933527575846518,0.032557423822187764,0.0073503891595823965,0.0062902322579102225,0.25177189673692524,0.15761511776317477,L
1769023153.5957322,0.4208992479041099,0.0108737408371058,0.002919909944022649,0.005168866277192404,0.26033894341968045,0.37470077055256734,L
1769023154.6111295,0.44017623621648194,0.010932547374655044,0.001963812850572346,0.003256198430016057,0.23722400386628134,0.2524701468481042,L
1769023155.635771,0.458638949392852,0.03006732257078872,0.005429224303366014,0.007061823367152503,0.2092013981627205,0.1989383489565618,L
1769023156.635884,0.4823643187638025,0.04557349311582707,0.021258775646640492,0.015772018461538327,0.1820431811060718,0.23599052917183705,L
1769023157.6415315,0.5161764910250259,0.041195906892917626,0.017845436672738395,0.014537197190983725,0.17491700311571773,0.24621646623525592,L
1769023158.643785,0.4188530220817075,0.12669406808683764,0.028517513309104507,0.02758228136533871,0.18266537012676068,0.17770647918661456,L
1769023159.6534202,0.40401753544528907,0.08536169530772945,0.05067048408862298,0.05015282275356695,0.16461400975343057,0.36868080990329144,L
1769023160.6775594,0.4298653190741164,0.11021945318660083,0.034315607727731304,0.04435984029562169,0.14778096940968755,0.30691192229124176,L
1769023161.6968386,0.39077082875388325,0.1913982357234229,0.05155211487445317,0.04847845838703012,0.15591391362691906,0.19953977727528602,L
1769023162.7440605,0.3854901818328508,0.19395328241501603,0.0597845743949714,0.04983966244912576,0.1495574932350115,0.19642108849906356,L
1769023163.899048,0.3558431328199978,0.2188127090158995,0.06827797551538181,0.051440966493523387,0.15820764728433256,0.17917957664816456,L
1769023164.9230106,0.3224459301594325,0.1920349991968627,0.08668981164226482,0.060762652235382485,0.16037958959688847,0.21800152649103938,L
1769023165.929357,0.3918955896173929,0.20540016982344644,0.055317678794266786,0.03710744496685053,0.14564807032221433,0.14232743494990047,L
1769023166.9334834,0.4662594212764615,0.1335629061843345,0.041738124230438704,0.02790605375723576,0.13523409847837994,0.1591884229247583,L
1769023167.9487398,0.4842079038233349,0.0838672289418302,0.03521486679985412,0.029801321018138018,0.13660835935613366,0.25025651905105994,L
1769023168.9500608,0.49459510826711456,0.08260493305418755,0.03025880629414652,0.03136856072583269,0.12627888337023033,0.27793056455851994,L
1769023169.9673188,0.49346831522082135,0.08056259883388486,0.024468056986689198,0.0284744104627059,0.12378968398269699,0.27110312829256766,L
1769023170.9940047,0.43846861280508637,0.1036523525880924,0.02853539216293794,0.03119409813770744,0.17045081494554645,0.23598149900325985,L
1769023172.0153525,0.4391904711572071,0.037723542208395563,0.01854249797265118,0.02215319342117352,0.18704456969085212,0.3937152789606962,L
1769023173.0316305,0.39208269496749837,0.04901232700165804,0.01504256065906226,0.014247427291530033,0.2442307801177023,0.22242182275255074,L
1769023174.042191,0.2798625641642806,0.03353739748493864,0.011859715349566338,0.013932320021767402,0.3413817728334055,0.3068920523757564,L
1769023175.0920382,0.26238895508972077,0.01605797883832834,0.012915484997289395,0.01149509682812547,0.3599196100275057,0.3967319945363329,L
1769023176.1079662,0.23720603904058196,0.019444318986391,0.009870267792838831,0.013490258663766996,0.37586766978948327,0.4601735849723765,L
1769023177.126273,0.16597099009049407,0.03052453671473045,0.00868258638521239,0.021999347475441147,0.4271398911115476,0.5610915732784265,M
1769023178.134505,0.10533837268501534,0.04191046980129849,0.010400079057834317,0.030890257829478324,0.4579472622155973,0.5905055098380126,M
1769023179.1469102,0.09838147653214732,0.043101077476177495,0.012956214012656763,0.031614744981512004,0.46555031032173766,0.5639619785381624,M
1769023180.1500103,0.097286130667276,0.05802434101482055,0.014328203284372293,0.037985830066061405,0.4470164405133712,0.5250030310745284,M
1769023181.1808634,0.07322850732931112,0.06469649069443274,0.017095062071624558,0.03942928160140232,0.45676438967893257,0.48206444557584327,L
1769023182.1958904,0.04869993870770037,0.036122108887924075,0.021874464793677932,0.043147638419498244,0.471834292484062,0.7439559223006865,M
1769023183.2007148,0.042676152746177455,0.038546981963515595,0.014724326224355395,0.0454155199070537,0.4635506460723683,0.8525164659074014,M
1769023184.2129622,0.050211522647873985,0.03359035815677662,0.016720191897513597,0.04026752508374748,0.44670137464732385,0.8003634362347328,M
1769023185.217375,0.04589999670117692,0.02476102216803536,0.01235888665856068,0.03530988422504712,0.46981815026919893,0.951212816205314,M
1769023186.2395513,0.123654240185706,0.062088245097681904,0.011401911959589468,0.019376312124741217,0.41143723611348804,0.26365501511482986,L
1769023187.252276,0.1530043521328823,0.030696881608036936,0.015044803804220741,0.01623821727445328,0.4234038989517114,0.3549904673961691,L
1769023188.275129,0.15158572403930423,0.03194728558141443,0.015354966946618387,0.015841569568996447,0.42780577298028294,0.3348938756295548,L
1769023189.2889745,0.12478507779241528,0.04276351397636676,0.01932526278809291,0.019538965226516478,0.4186210566814851,0.31468892698130335,L
1769023190.3098683,0.12165443032481642,0.028976526783762613,0.019683476026748675,0.0241607750747622,0.45357782591926876,0.4965120667333065,L
1769023191.3219352,0.08771408890486818,0.048270635316725284,0.015338038149763158,0.03021468964246226,0.4684632957729617,0.4750014894885493,L
1769023192.3309922,0.11766967777363675,0.034527817760656714,0.018618704275758728,0.018289463682759594,0.4446365195293688,0.3441263671752764,L
1769023193.343405,0.13064418328542107,0.022780767577591135,0.010912336740654978,0.02398006077570907,0.4337756700830872,0.7116990126585241,M
1769023194.3634384,0.12002788467709107,0.034812132225020304,0.020464273739791004,0.02142047281941495,0.42648177786264246,0.38750864743998426,L
1769023195.375606,0.11896354329230226,0.026723502737082305,0.022591166112804602,0.021500648768953207,0.4388637383883599,0.4359800702368962,L
1769023196.3897095,0.09557584177285712,0.0439773813918347,0.01926762690340921,0.024949073928000838,0.41918558952198526,0.39447665711224034,L
1769023197.4147496,0.12517131765257594,0.019907643912899488,0.016932815417655074,0.019373439511907002,0.42348536853621743,0.525859720650088,M
1769023198.4320078,0.10753937476746697,0.022867250649456383,0.013208928466602442,0.029644651760866107,0.4487556424368132,0.8217009335874198,M
1769023199.446902,0.11061037660503663,0.02108480370016885,0.007145781643443637,0.030799477995483944,0.45947725279288376,1.0909581456590942,M
1769023200.4541428,0.1072527260121718,0.022265604108685833,0.008579527659186337,0.0299000234812003,0.43515346637921065,0.9693281383289268,M
1769023201.4750066,0.0455742468221938,0.03421329315863505,0.014095481156950262,0.030306145837336346,0.46803506681095647,0.6273294849063127,M
1769023202.4906654,0.05092250546790308,0.05009864604072062,0.021237158906078142,0.0340164887855971,0.45578821792705304,0.47684345844989506,L
1769023203.502249,0.05452381398866637,0.04032518177676908,0.020963780001185782,0.02735367310893147,0.46547346883096435,0.4462993990440079,L
1769023204.5308428,0.07132127554420192,0.03638381879047187,0.030918113488352612,0.0279258604099533,0.46310807552528066,0.41492784139420946,L
1769023205.5579624,0.07970988894433176,0.03393148758371877,0.026401237661747366,0.026459360800722205,0.46053685792411986,0.43855009272298384,L
1769023206.5788472,0.06668054914938884,0.027935395159380594,0.021081153558082422,0.03202567014330088,0.44918879493179825,0.6533511156972931,M
1769023207.602208,0.06771558088009581,0.01557987602973929,0.021737887317443375,0.031956255357892094,0.46670221341938206,0.8563053137800343,M
1769023208.6130755,0.024562594672947656,0.023420490050943835,0.023172075335317642,0.04837289223452697,0.46958220113934085,1.0381882526807047,M
1769023209.6265109,0.022785043863955502,0.013895792808949984,0.019047002107655617,0.04293341067286583,0.4780046269648115,1.303232089124768,M
1769023210.6377366,0.03712454542601522,0.011137376904773079,0.00789516554460016,0.044081940644424125,0.4748810520601407,2.3160134673656456,H
1769023211.6519036,0.03719871183111165,0.011190827681361797,0.009906340418213777,0.048142101170486784,0.46856246093215337,2.2818142761624522,H
1769023212.6561768,0.03067444953827702,0.015038371612172644,0.012673940487107408,0.05171699256454325,0.4544477832689326,1.8661426097058522,H
1769023213.68324,0.03461261729034097,0.008967539704162678,0.013027845241342973,0.05136066773649445,0.48183803437877665,2.3349594882857585,H
1769023214.6983423,0.034944872842749025,0.03185020179342164,0.014048149524530063,0.04965957695920696,0.47352145602538653,1.0819232850418214,M
1769023215.7105443,0.03772723971696237,0.0286806520488427,0.018936697483864555,0.05237335839474942,0.4799206436577511,1.0998566499827158,M
1769023216.733801,0.023513793310556697,0.02214922793427439,0.021288253426021017,0.05893089959034688,0.48891540083216095,1.3566519303829114,M
1769023217.7380242,0.01828950650416763,0.0328313032075699,0.021106034613345127,0.05386012644078338,0.49015335605856813,0.9985499853482449,M
1769023218.7580388,0.032668265572188465,0.03851998589455463,0.013959663014508008,0.044170516321639125,0.4693365071652368,0.841653394914702,M
1769023219.793055,0.05862662820831656,0.024981566155178377,0.011975500175925854,0.052099197866659806,0.4583442317295721,1.4096840835748126,M
1769023220.8038325,0.0490440513589898,0.023493589007747548,0.009910313062099137,0.05637644642030222,0.4612855978108518,1.6876698606217757,H
1769023221.8146167,0.05770695095406405,0.02952054055134192,0.012802946036450564,0.0438306772596757,0.47184682802485406,1.0355867440650217,M
1769023222.8307822,0.05600150234885358,0.031584928836120164,0.013793296719505585,0.044989220587507275,0.4640766409649409,0.9914056495380159,M
1769023223.8336067,0.05615408260970983,0.02629233316335724,0.024630005278797037,0.043274335924346104,0.453132206398705,0.8497937733108963,M
1769023224.854222,0.04129177877393157,0.025661133402432833,0.02809233893302638,0.046042314149660334,0.45510058491772815,0.8565299248466152,M
1769023225.8684347,0.05497672992988965,0.03697858234567758,0.025474929966317273,0.03551742945219838,0.4329787636388394,0.5686927675420659,M
1769023226.8714144,0.029768661780811934,0.021163938579099796,0.03823576700909222,0.04113396532456311,0.4332304512856731,0.6924827730117054,M
1769023227.8875287,0.1168227615254432,0.018913329832715972,0.025167204917354264,0.026126675108436283,0.4214565567361509,0.5926897794409178,M
1769023228.9115007,0.14831244452807563,0.019289929806914193,0.01634725014188939,0.022087168084206025,0.39932377888986403,0.6197613939863256,M
1769023229.9200008,0.15058906189547244,0.012962929015885898,0.016369441712924083,0.02414177543131663,0.4195152046004953,0.8230140223061924,M
1769023230.9321449,0.15777539190094855,0.012234639008113883,0.016078113162077325,0.02209874204053641,0.40866739747585346,0.7804950014290942,M
1769023231.949147,0.15936769556353012,0.0109794795750929,0.015125118583421096,0.02143275438040814,0.42764918529369644,0.8210022329412946,M
1769023232.9571877,0.1458152712508643,0.018108392470869806,0.009826714606974415,0.02277619460489775,0.44792626771488175,0.8152959373126567,M
1769023233.9627955,0.11307310868803477,0.023086337597905817,0.014517204352920624,0.021794138231050485,0.4578957003308706,0.5795613269149662,M
1769023234.967659,0.06537190423254846,0.03612102518665501,0.019154589141837743,0.03633087552299216,0.4682835256132429,0.657255802735826,M
1769023235.9760869,0.05334333959232294,0.02673296590283945,0.016217438863745538,0.039385014508235026,0.4572870870535267,0.9169668541056772,M
1769023236.9907808,0.057406375713343796,0.01818546260331741,0.011645556555514535,0.04209272263880157,0.45275690238763905,1.4109914053987114,M
1769023238.0082982,0.06486517583217657,0.03315774322401861,0.01084788219952518,0.040231991848719464,0.4427027106489289,0.9142257889921076,M
1769023239.0270746,0.07110486250925593,0.05009914516793614,0.027437891623475798,0.0400032500664574,0.44172294819591257,0.5159177575526149,M
1769023240.0332932,0.10480535881196787,0.032535079891017636,0.01928770133377499,0.036307101114486644,0.42667353110127976,0.7005876502333881,M
1769023241.056046,0.11778298066644728,0.0333210188032045,0.017633997195103265,0.034034726448787314,0.39905164419123407,0.6679236157300367,M
1769023242.0626776,0.10395923059155251,0.04010640953941223,0.02022681445389839,0.03938724981412926,0.43107360656873184,0.6528177078816197,M
1769023243.0669656,0.06834244264291714,0.038712429846122706,0.026952431855080373,0.04813550711293546,0.4604352867695588,0.7330370129301684,M
1769023244.0719943,0.053280419084620514,0.03127439178304035,0.01725297775381838,0.06484603612515182,0.4292994226807892,1.3362500480445636,M
1769023245.0763953,0.06618937691469826,0.01734372035687903,0.01469162192743352,0.05998833352002153,0.43007992307108267,1.8725088210022156,H
1769023246.0829246,0.04770575241675808,0.018577997955589752,0.013859517093596247,0.06415907763083596,0.42622459775042715,1.977867283183357,H
1769023247.1065865,0.044462578969700656,0.01616236552650031,0.014311236558170126,0.06461281475342222,0.41910597716001885,2.120218487969175,H
1769023248.1154366,0.048105075763110836,0.018214217977099358,0.013236877861130722,0.06348904352032383,0.42918264008017093,2.018595003871023,H
1769023249.1397462,0.04924103802312694,0.01858701584744228,0.02613453334596082,0.06034052350281828,0.4609368811820297,1.349219232604007,M
1769023250.1432362,0.0283201965317021,0.018012345116746868,0.019931586146678185,0.06381984190554704,0.46708145241432203,1.6819069051012538,H
1769023251.1566615,0.0584050109658622,0.028145782833194494,0.01544334939225538,0.04590314605904279,0.4582263743964111,1.05306278544029,M
1769023252.1711924,0.05826540247004138,0.03184045279947059,0.018815072537274047,0.042147628664636644,0.45698914326622686,0.8320276289077428,M
1769023253.1742392,0.04979753071701287,0.03132064082520907,0.02260873079348126,0.046135032246077075,0.4437297246840097,0.8554554856819924,M
1769023254.1762645,0.05232490424402033,0.03209439375498115,0.024136189950149985,0.046805646522434824,0.47460144454956543,0.8323729021731928,M
1769023255.1853926,0.0452393287793779,0.028281414563282026,0.023008570399383643,0.06852063619974796,0.4642006869387897,1.3359196796400699,M
1769023256.1955583,0.11538034547441707,0.05843442038453721,0.026090957660160997,0.06978519984104875,0.40020448695850475,0.8256026279056438,M
1769023257.2170718,0.2093594624976396,0.01909401824871825,0.014619441285822352,0.04226765357088129,0.3324507612332273,1.2536951253090056,M
1769023258.2379608,0.20227183827760747,0.022342542953889377,0.014136350320113275,0.04600570959262994,0.35744448880372665,1.2611251147879823,M
1769023259.2457073,0.15991137487013138,0.037872135616302344,0.015588482889586086,0.08620141689511387,0.34406338876992415,1.6123981896586124,H
1769023260.2538888,0.2126947222760644,0.1071214099775221,0.025462991242739742,0.030560219487959735,0.2976877928726611,0.23049460352871404,L
1769023261.2778685,0.22432523610601018,0.07427668995089218,0.013009869576071328,0.032081149328410954,0.3012501642466507,0.3675340392407345,L
1769023262.2895367,0.23031823288300107,0.07438834225697363,0.01626670661367184,0.03422715085946552,0.3037350155562146,0.3775495544517196,L
1769023263.292128,0.2481746308846004,0.05771713402378431,0.016375938916709347,0.03092963550500507,0.3115332122833999,0.41743737761379696,L
1769023264.3145685,0.2615873314684644,0.05277508491873959,0.015496758822832218,0.025383905013702218,0.3122927053058205,0.3718009038818722,L
1769023265.3345678,0.24600658437072398,0.06306232435807067,0.018862883758737327,0.03722396816171892,0.3111681541214154,0.4543597100044722,L
1769023266.3572824,0.28554156897276506,0.0472826919094731,0.014956766893144027,0.0336992684512018,0.2819385020202273,0.5414366972787288,M
1769023267.363361,0.15639000094549665,0.08461783187267684,0.023143784313521605,0.06456908399987252,0.32217673756072296,0.5991788830396094,M
1769023268.3710282,0.12490108201664811,0.012843160393541317,0.006174243891395916,0.05211528409213354,0.4288123319816954,2.7402553500983977,H
1769023269.3766406,0.1306267844198265,0.07157249273853675,0.05617660088934515,0.09657549386256375,0.34522513245806774,0.7559720006458439,M
1769023270.39027,0.2095631104045323,0.17225736406925266,0.05594990029346445,0.04294862035119326,0.24782665276561883,0.18819923314841122,L
1769023271.3924754,0.3204831927088129,0.2127993097620103,0.06340937815722289,0.026494232346246656,0.1554535548310446,0.09592072076050377,L
1769023272.4167955,0.4256718625592347,0.14472415424236956,0.057192826809402166,0.023089593266788087,0.12065978069950481,0.11435134774286358,L
1769023273.424472,0.4718521012319653,0.1478646143878813,0.04826956588506612,0.023119610313311563,0.09396480256954562,0.11787589702743609,L
1769023274.4334488,0.4153347706262749,0.18329135975720587,0.058395772391250975,0.03260418390457935,0.0902971419751362,0.13490188208559717,L
1769023275.4547026,0.48128799071823936,0.13014096271906522,0.05913511963029341,0.03127271055699486,0.07540624596704842,0.1652218544835406,L
1769023276.4638388,0.4834944528734213,0.1270583510381506,0.045664285219887586,0.03638179341476773,0.07716132761774105,0.2106358701273266,L
1769023277.4736707,0.461633102805963,0.17135977430638089,0.043318280503566245,0.03466362369520274,0.09010080396298982,0.16146718982850955,L
1769023278.4968915,0.41676684785187373,0.16925938933515533,0.03594400918978431,0.029964434374124504,0.12081758788719224,0.14602237861135692,L
1769023279.5079017,0.39239163453430914,0.15434071464239602,0.045644175691504384,0.029542248581468755,0.14536344606611423,0.14772166442414728,L
1769023280.5125737,0.39202218305689834,0.13608645264052052,0.016085835973818047,0.023828147991001265,0.17405513664860034,0.15658561504437415,L
1769023281.5363216,0.2821592367798893,0.10374036543003426,0.02723128075118132,0.023463224988300956,0.2963599660490573,0.17914599477387755,L
1769023282.546122,0.22744364372535636,0.07029306279863454,0.007201104606828428,0.017518290466358603,0.3398898869013357,0.22605655362612537,L
1769023283.5653567,0.06773571852928739,0.012773521801815135,0.0016706540193964178,0.00671262436236922,0.47864009040269123,0.46469661881943203,L
1769023284.5871468,0.012763290763038162,0.008208812790059122,0.0020296321831822684,0.0044613638060295975,0.5206457889566114,0.435703675119933,L
1769023285.6076403,0.006863106268611687,0.003146340337270357,0.0009295765733729559,0.004701365736804488,0.5367238906883065,1.1531669248718244,M
1769023286.6257503,0.004839209920555735,0.0029684208351509057,0.0011893710126499614,0.004912975568309579,0.5455563776357647,1.18134683054828,M
1769023287.6443193,0.0039163872634681695,0.0029451150322753407,0.0014685663297351902,0.0054202116980294505,0.5405387552070667,1.2277696290091888,M
1769023288.6660008,0.0026951268536885157,0.002269343855375148,0.00142507968346341,0.00521558361087681,0.5445879345281919,1.4113628806174747,M
1769023289.6880045,0.0022905474488549827,0.002250873185074725,0.0012352579755198901,0.00556107257798431,0.5367292444630405,1.5947414427153501,H
1769023290.7054446,0.006588256846342631,0.0044541047841443705,0.0024647087124158693,0.0063443438007434625,0.5602893242995542,0.9168373979872669,M
1769023291.7252567,0.030724332607638006,0.003203193235982982,0.001729939408542437,0.006275274863490563,0.5351346822863018,1.2718091132902933,M
1769023292.7452173,0.035004394542374764,0.006172620705000733,0.0027279801095510753,0.006050650853850987,0.5546952269441423,0.679726150375081,M
1769023293.766094,0.047691978766115,0.005236700718062056,0.0022938149257674197,0.006071413236719529,0.5447453910992262,0.8061343192845652,M
