timestamp,ch1,ch2,ch3,ch4
1769023088.7684422,0.0,0.0,-0.48828125,0.0,0.0
1769023088.7723017,0.0,-5.859375,-0.48828125,0.0,0.0
1769023088.7761612,-34.1796875,12.20703125,30.76171875,0.0,0.0
1769023088.780021,130.37109375,14.6484375,-68.359375,0.0,0.0
1769023088.7838805,-585.9375,-104.98046875,383.7890625,0.0,0.0
1769023088.78774,-196.2890625,494.140625,999.51171875,0.0,0.0
1769023088.7915995,160.15625,999.51171875,959.9609375,0.0,0.0
1769023088.795459,-1000.0,925.78125,954.58984375,0.0,0.0
1769023088.7993186,-942.3828125,957.51953125,971.19140625,0.0,0.0
1769023088.8031783,-1000.0,972.65625,967.7734375,0.0,0.0
1769023088.8070378,-46.38671875,966.796875,968.26171875,0.0,0.0
1769023088.8108974,561.5234375,968.26171875,964.84375,0.0,0.0
1769023088.8137004,-919.43359375,968.26171875,954.58984375,968.26171875,0.0
1769023088.8174717,-1000.0,968.26171875,949.70703125,968.26171875,0.0
1769023088.8212433,36.62109375,968.26171875,949.21875,968.26171875,0.0
1769023088.8250148,999.51171875,968.26171875,954.1015625,968.26171875,0.0
1769023088.8287864,929.19921875,968.26171875,955.078125,968.26171875,0.0
1769023088.832558,954.1015625,968.26171875,945.80078125,968.26171875,0.0
1769023088.8363295,971.19140625,968.26171875,943.359375,968.26171875,0.0
1769023088.840101,967.7734375,968.26171875,954.1015625,968.26171875,0.0
1769023088.8438725,967.7734375,968.26171875,965.8203125,968.26171875,0.0
1769023088.8476439,967.7734375,968.26171875,968.26171875,968.26171875,0.0
1769023088.8514154,967.7734375,968.26171875,967.7734375,973.14453125,0.0
1769023088.855187,981.93359375,968.26171875,968.26171875,932.6171875,0.0
1769023088.8553941,899.4140625,968.26171875,968.26171875,997.55859375,0.0
1769023088.8590171,999.51171875,968.26171875,968.26171875,781.73828125,0.0
1769023088.8626401,612.3046875,968.26171875,968.26171875,-408.203125,0.0
1769023088.8662632,-817.3828125,968.26171875,968.26171875,-1000.0,0.0
1769023088.8698862,-1000.0,968.26171875,968.26171875,-960.9375,0.0
1769023088.8735092,-941.89453125,968.26171875,968.26171875,-996.58203125,0.0
1769023088.8771322,-1000.0,968.26171875,968.26171875,-1000.0,0.0
1769023088.8807552,-1000.0,968.26171875,968.26171875,-1000.0,0.0
1769023088.8843782,-1000.0,968.26171875,968.26171875,-1000.0,0.0
1769023088.8880012,-1000.0,968.26171875,968.26171875,-1000.0,0.0
1769023088.8916242,-1000.0,968.26171875,968.26171875,-1000.0,0.0
1769023088.8952472,-1000.0,968.26171875,968.26171875,-1000.0,0.0
1769023088.8943248,-1000.0,968.26171875,968.26171875,-1000.0,0.0
1769023088.8978217,-1000.0,968.26171875,968.26171875,-1000.0,0.0
1769023088.9013183,-1000.0,968.75,968.26171875,-1000.0,0.0
1769023088.9048152,-1000.0,967.7734375,968.26171875,-1000.0,0.0
1769023088.9083118,-1000.0,907.2265625,968.26171875,-1000.0,0.0
1769023088.9118085,-1000.0,999.51171875,968.26171875,-1000.0,0.0
1769023088.9153054,-1000.0,170.41015625,968.75,-1000.0,0.0
1769023088.918802,-1000.0,-1000.0,968.75,-1000.0,0.0
1769023088.922299,-1000.0,-981.93359375,968.26171875,-1000.0,0.0
1769023088.9257956,-1000.0,-974.12109375,968.26171875,-1000.0,0.0
1769023088.9292922,-1000.0,-1000.0,968.26171875,-1000.0,0.0
1769023088.932789,-1000.0,-1000.0,968.26171875,-1000.0,0.0
1769023088.9323454,-1000.0,-1000.0,968.26171875,-1000.0,0.0
1769023088.93576,-1000.0,-1000.0,977.5390625,-1000.0,0.0
1769023088.939175,-1000.0,-1000.0,930.6640625,-1000.0,0.0
1769023088.9425895,-1000.0,-1000.0,986.328125,-1000.0,0.0
1769023088.9460042,-1000.0,-1000.0,912.109375,-1000.0,0.0
1769023088.9494188,-1000.0,-1000.0,-350.5859375,-1000.0,0.0
1769023088.9528334,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.956248,-1000.0,-1000.0,-947.75390625,-1000.0,0.0
1769023088.9596627,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.9630773,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.966492,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.9699066,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.9715989,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.9749846,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.9783707,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.9817567,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.9851425,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.9885285,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.9919145,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.9953003,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023088.9986863,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0020723,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.005458,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0088441,-1000.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0122478,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.015634,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0190203,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0224066,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0257926,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0291789,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.032565,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0359511,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0393374,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0427237,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.04611,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.049496,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0539558,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.057355,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.0607538,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.0641527,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.0675519,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.0709507,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.0743496,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.0777488,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.0811477,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.0845466,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.0879455,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.0913446,-1000.0,-1000.0,-1000.0,0.0,0.0
1769023089.0944042,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.0977998,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.101195,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.1045907,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.107986,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.1113815,0.0,-927.24609375,-1000.0,-928.22265625,0.0
1769023089.1147768,0.0,-1000.0,-1000.0,-1000.0,0.0
1769023089.1181724,0.0,-442.3828125,-1000.0,-569.82421875,0.0
1769023089.1215677,0.0,947.75390625,-1000.0,779.296875,0.0
1769023089.1249633,0.0,990.72265625,-1000.0,999.51171875,0.0
1769023089.1283586,0.0,923.33984375,-1000.0,37.109375,0.0
1769023089.1317542,0.0,980.95703125,-1000.0,-729.00390625,0.0
1769023089.1379051,967.7734375,968.26171875,-1000.0,0.0,0.0
1769023089.1413262,967.7734375,968.26171875,-1000.0,0.0,0.0
1769023089.144747,967.7734375,968.26171875,-988.76953125,0.0,0.0
1769023089.148168,967.7734375,968.26171875,-1000.0,0.0,0.0
1769023089.151589,967.7734375,968.26171875,-912.109375,0.0,0.0
1769023089.15501,967.7734375,968.26171875,-802.24609375,0.0,0.0
1769023089.1584308,967.7734375,968.26171875,-1000.0,0.0,0.0
1769023089.161852,967.7734375,968.26171875,-243.65234375,0.0,0.0
1769023089.1652727,967.7734375,968.26171875,919.921875,0.0,0.0
1769023089.1686938,967.7734375,968.26171875,954.58984375,0.0,0.0
1769023089.1721148,967.7734375,968.26171875,932.12890625,0.0,0.0
1769023089.1755357,967.7734375,968.26171875,947.265625,0.0,0.0
1769023089.1800056,967.7734375,968.26171875,961.42578125,968.26171875,0.0
1769023089.1834352,967.7734375,968.26171875,969.7265625,968.26171875,0.0
1769023089.1868649,967.7734375,968.26171875,967.28515625,968.26171875,0.0
1769023089.1902945,967.7734375,968.26171875,968.26171875,967.7734375,0.0
1769023089.1937244,967.7734375,968.26171875,968.26171875,968.26171875,0.0
1769023089.197154,967.7734375,968.26171875,968.26171875,968.26171875,0.0
1769023089.2005837,967.7734375,968.26171875,965.8203125,968.26171875,0.0
1769023089.2040133,967.7734375,967.7734375,966.796875,968.26171875,0.0
1769023089.207443,967.7734375,967.7734375,966.796875,968.26171875,0.0
1769023089.210873,967.7734375,968.26171875,917.48046875,968.26171875,0.0
1769023089.2143025,967.7734375,968.26171875,820.80078125,968.26171875,0.0
1769023089.2177322,967.7734375,968.26171875,784.1796875,967.7734375,0.0
1769023089.224728,967.7734375,968.26171875,940.4296875,968.26171875,0.0
1769023089.228185,967.7734375,968.26171875,921.875,968.26171875,0.0
1769023089.2316415,968.26171875,968.26171875,-257.8125,968.26171875,0.0
1769023089.2350984,967.7734375,968.26171875,-362.79296875,968.26171875,0.0
1769023089.238555,967.28515625,967.7734375,699.70703125,968.26171875,0.0
1769023089.2420118,967.7734375,967.7734375,941.40625,968.26171875,0.0
1769023089.2454684,967.7734375,968.26171875,572.75390625,968.26171875,0.0
1769023089.2489252,967.7734375,968.26171875,-566.40625,968.26171875,0.0
1769023089.2523818,967.7734375,968.26171875,-1000.0,968.26171875,0.0
1769023089.2558386,967.7734375,968.26171875,-963.8671875,968.26171875,0.0
1769023089.2592952,967.7734375,968.26171875,-998.53515625,968.26171875,0.0
1769023089.262752,967.7734375,968.26171875,-1000.0,968.26171875,0.0
1769023089.2680364,967.7734375,968.26171875,-1000.0,968.26171875,0.0
1769023089.2715056,967.7734375,968.26171875,-1000.0,968.26171875,0.0
1769023089.274975,967.7734375,968.75,-1000.0,968.26171875,0.0
1769023089.2784445,967.7734375,968.26171875,-1000.0,968.26171875,0.0
1769023089.281914,967.7734375,968.26171875,-1000.0,968.26171875,0.0
1769023089.2853832,967.7734375,968.26171875,-1000.0,968.26171875,0.0
1769023089.2888527,967.7734375,968.26171875,-1000.0,968.26171875,0.0
1769023089.2923222,967.7734375,968.26171875,-1000.0,968.26171875,0.0
1769023089.2957916,967.7734375,968.26171875,-1000.0,968.26171875,0.0
1769023089.2992609,967.7734375,968.26171875,-1000.0,968.26171875,0.0
1769023089.3027303,968.26171875,968.26171875,-1000.0,968.26171875,0.0
1769023089.3061998,968.26171875,968.26171875,-939.453125,968.26171875,0.0
1769023089.3136687,0.0,968.26171875,-1000.0,0.0,0.0
1769023089.3171637,0.0,968.26171875,-686.03515625,0.0,0.0
1769023089.3206587,0.0,967.7734375,673.33984375,0.0,0.0
1769023089.324154,0.0,968.26171875,851.07421875,0.0,0.0
1769023089.3276489,0.0,968.26171875,801.7578125,0.0,0.0
1769023089.3311439,0.0,968.26171875,993.65234375,0.0,0.0
1769023089.334639,0.0,967.7734375,960.9375,0.0,0.0
1769023089.338134,0.0,968.26171875,969.23828125,0.0,0.0
1769023089.341629,0.0,968.26171875,968.75,0.0,0.0
