timestamp,PPG1,PPG2,PPG3,PPG4
1769024827.5853312,2151.0,41442.0,14819.0
1769024827.6009562,2187.0,41536.0,14889.0
1769024827.6165812,2217.0,41753.0,14988.0
1769024827.6322062,2236.0,42017.0,15118.0
1769024827.6478312,2234.0,42402.0,15324.0
1769024827.6634562,2227.0,42838.0,15545.0
1769024827.6790812,2181.0,43446.0,15852.0
1769024827.6947062,2123.0,44160.0,16181.0
1769024827.7103312,2049.0,44911.0,16568.0
1769024827.7259562,1968.0,45768.0,16971.0
1769024827.7415812,1881.0,46672.0,17468.0
1769024827.7572062,1780.0,47289.0,17838.0
1769024827.7728312,1664.0,47720.0,18054.0
1769024827.7884562,1571.0,48164.0,18283.0
1769024827.8040812,1472.0,48395.0,18389.0
1769024827.8197062,1376.0,48571.0,18427.0
1769024827.8353312,0.0,48706.0,18483.0
1769024827.8509562,0.0,48711.0,18449.0
1769024827.8665812,0.0,48602.0,18362.0
1769024827.8822062,0.0,48430.0,18236.0
1769024827.8978312,0.0,48364.0,18207.0
1769024827.9134562,0.0,48495.0,18272.0
1769024827.9290812,1094.0,0.0,18444.0
1769024827.9447062,1060.0,0.0,18621.0
1769024827.9603312,1017.0,0.0,18822.0
1769024827.9759562,967.0,0.0,19163.0
1769024827.9915812,908.0,0.0,19744.0
1769024828.0072062,836.0,0.0,20708.0
1769024828.0228312,760.0,55217.0,22016.0
1769024828.0384562,683.0,58554.0,23807.0
1769024828.0540812,608.0,63129.0,26152.0
1769024828.0697062,555.0,67948.0,29232.0
1769024828.0853312,520.0,73127.0,33853.0
1769024828.1009562,493.0,80862.0,40736.0
1769024828.1165812,479.0,90291.0,50064.0
1769024828.1322062,466.0,97296.0,59281.0
1769024828.1478312,460.0,102409.0,66260.0
1769024828.1634562,455.0,106286.0,71109.0
1769024828.1790812,455.0,107635.0,72377.0
1769024828.1947062,453.0,107100.0,70830.0
1769024828.2103312,451.0,105507.0,68220.0
1769024828.2259562,449.0,103138.0,64664.0
1769024828.2415812,447.0,99399.0,59755.0
1769024828.2572062,445.0,92954.0,52065.0
1769024828.2728312,435.0,80878.0,39855.0
1769024828.2884562,423.0,67444.0,22712.0
1769024828.3040812,411.0,51250.0,14690.0
1769024828.3197062,863.0,80442.0,25661.0
1769024828.3353312,2224.0,177165.0,72480.0
1769024828.3509562,2367.0,142800.0,67547.0
1769024828.3665812,2126.0,129856.0,64483.0
1769024828.3822062,1972.0,132908.0,66165.0
1769024828.3978312,1911.0,141999.0,69843.0
1769024828.4134562,1852.0,156975.0,76639.0
1769024828.4290812,1782.0,179960.0,86557.0
1769024828.4447062,1652.0,222142.0,102414.0
1769024828.4603312,1394.0,291958.0,123489.0
1769024828.4759562,911.0,356929.0,137313.0
1769024828.4915812,503.0,283814.0,115984.0
1769024828.5072062,442.0,241148.0,89300.0
1769024828.5228312,431.0,240499.0,76990.0
1769024828.5384562,428.0,239342.0,75028.0
1769024828.5540812,428.0,238053.0,74598.0
1769024828.5697062,428.0,237231.0,74483.0
1769024828.5853312,427.0,236926.0,74438.0
1769024828.6009562,428.0,237069.0,74393.0
1769024828.6165812,430.0,237394.0,74367.0
1769024828.6322062,431.0,237802.0,74556.0
1769024828.6478312,431.0,238154.0,75105.0
1769024828.6634562,431.0,238382.0,75567.0
1769024828.6790812,431.0,0.0,76047.0
1769024828.6947062,432.0,0.0,76896.0
1769024828.7103312,434.0,0.0,77789.0
1769024828.7259562,433.0,0.0,78058.0
1769024828.7415812,433.0,0.0,77824.0
1769024828.7572062,432.0,0.0,76971.0
1769024828.7728312,432.0,236470.0,76085.0
1769024828.7884562,430.0,235745.0,75700.0
1769024828.8040812,429.0,235198.0,75600.0
1769024828.8197062,430.0,234783.0,75561.0
1769024828.8353312,430.0,234510.0,75697.0
1769024828.8509562,430.0,234498.0,75918.0
1769024828.8665812,428.0,234521.0,76315.0
1769024828.8822062,429.0,234329.0,76876.0
1769024828.8978312,429.0,234007.0,77500.0
1769024828.9134562,427.0,234045.0,78234.0
1769024828.9290812,427.0,234942.0,78840.0
1769024828.9447062,425.0,237140.0,78969.0
1769024828.9603312,426.0,240021.0,79102.0
1769024828.9759562,424.0,243178.0,79185.0
1769024828.9915812,425.0,245087.0,79117.0
1769024829.0072062,423.0,245969.0,79098.0
1769024829.0228312,422.0,247324.0,79213.0
1769024829.0384562,424.0,251312.0,79946.0
1769024829.0540812,424.0,256718.0,82194.0
1769024829.0697062,436.0,266986.0,98743.0
1769024829.0853312,445.0,284278.0,113752.0
1769024829.1009562,443.0,278891.0,112516.0
1769024829.1165812,443.0,277740.0,113182.0
1769024829.1322062,441.0,276251.0,113059.0
1769024829.1478312,0.0,274952.0,113175.0
1769024829.1634562,0.0,273543.0,112982.0
1769024829.1790812,0.0,273052.0,113257.0
1769024829.1947062,0.0,273226.0,113772.0
1769024829.2103312,0.0,273527.0,114299.0
1769024829.2259562,0.0,273513.0,114559.0
1769024829.2415812,442.0,273276.0,114636.0
1769024829.2572062,442.0,273209.0,114771.0
1769024829.2728312,441.0,273101.0,114876.0
1769024829.2884562,442.0,272754.0,114758.0
1769024829.3040812,441.0,272559.0,114710.0
1769024829.3197062,440.0,272433.0,114734.0
1769024829.3353312,439.0,272324.0,114833.0
1769024829.3509562,438.0,272456.0,115023.0
1769024829.3665812,438.0,272382.0,115248.0
1769024829.3822062,437.0,272545.0,115659.0
1769024829.3978312,437.0,272917.0,116076.0
1769024829.4134562,431.0,265371.0,108394.0
1769024829.4290812,424.0,256169.0,96447.0
1769024829.4447062,421.0,253981.0,89415.0
1769024829.4603312,420.0,251826.0,87075.0
1769024829.4759562,422.0,248433.0,84815.0
1769024829.4915812,424.0,247199.0,85395.0
1769024829.5072062,424.0,242425.0,82663.0
1769024829.5228312,424.0,237390.0,78670.0
1769024829.5384562,423.0,234407.0,76396.0
1769024829.5540812,422.0,232148.0,74768.0
1769024829.5697062,421.0,229836.0,73597.0
1769024829.5853312,421.0,228713.0,72722.0
1769024829.6009562,421.0,229984.0,72334.0
1769024829.6165812,421.0,233205.0,72670.0
1769024829.6322062,425.0,235910.0,76258.0
1769024829.6478312,433.0,237894.0,88314.0
1769024829.6634562,461.0,265364.0,108651.0
1769024829.6790812,517.0,326533.0,123859.0
1769024829.6947062,594.0,356704.0,124604.0
1769024829.7103312,654.0,336148.0,117157.0
1769024829.7259562,685.0,301881.0,107340.0
1769024829.7415812,694.0,273338.0,97627.0
1769024829.7572062,680.0,254500.0,89174.0
1769024829.7728312,661.0,250395.0,85337.0
1769024829.7884562,631.0,262915.0,88075.0
1769024829.8040812,595.0,297972.0,98496.0
1769024829.8197062,549.0,339934.0,112452.0
1769024829.8353312,490.0,335134.0,113719.0
1769024829.8509562,438.0,264740.0,83943.0
1769024829.8665812,422.0,242073.0,75136.0
1769024829.8822062,420.0,237848.0,73713.0
1769024829.8978312,419.0,234406.0,72884.0
1769024829.9134562,419.0,229958.0,72092.0
1769024829.9290812,420.0,225893.0,71583.0
1769024829.9447062,418.0,222025.0,71261.0
1769024829.9603312,419.0,218298.0,71011.0
1769024829.9759562,418.0,215532.0,70820.0
1769024829.9915812,418.0,213568.0,70583.0
1769024830.0072062,418.0,212175.0,70376.0
1769024830.0228312,418.0,211218.0,70199.0
1769024830.0384562,417.0,210602.0,70070.0
1769024830.0540812,418.0,210140.0,69977.0
1769024830.0697062,418.0,209775.0,69940.0
1769024830.0853312,416.0,0.0,69922.0
1769024830.1009562,416.0,0.0,69899.0
1769024830.1165812,417.0,0.0,69917.0
1769024830.1322062,415.0,0.0,69985.0
1769024830.1478312,415.0,0.0,70078.0
1769024830.1634562,415.0,0.0,70235.0
1769024830.1790812,0.0,209888.0,70359.0
1769024830.1947062,0.0,209958.0,70340.0
1769024830.2103312,0.0,209825.0,70345.0
1769024830.2259562,0.0,210120.0,70451.0
1769024830.2415812,0.0,211325.0,70797.0
1769024830.2572062,0.0,213172.0,71148.0
1769024830.2728312,415.0,214782.0,71263.0
1769024830.2884562,415.0,215742.0,71330.0
1769024830.3040812,413.0,216099.0,71301.0
1769024830.3197062,414.0,215730.0,71249.0
1769024830.3353312,416.0,214241.0,70983.0
1769024830.3509562,416.0,211562.0,70492.0
1769024830.3665812,415.0,208422.0,69929.0
1769024830.3822062,416.0,205411.0,69703.0
1769024830.3978312,416.0,202058.0,70493.0
1769024830.4134562,414.0,199788.0,71776.0
1769024830.4290812,415.0,201839.0,72948.0
1769024830.4447062,415.0,208599.0,73698.0
1769024830.4603312,416.0,218683.0,75224.0
1769024830.4759562,417.0,232937.0,77897.0
1769024830.4915812,419.0,243691.0,79902.0
1769024830.5072062,419.0,248255.0,80726.0
1769024830.5228312,418.0,245978.0,79669.0
1769024830.5384562,418.0,242368.0,78627.0
1769024830.5540812,418.0,239360.0,77960.0
1769024830.5697062,419.0,237081.0,77202.0
1769024830.5853312,418.0,234707.0,76360.0
1769024830.6009562,418.0,232636.0,75564.0
1769024830.6165812,419.0,230903.0,74781.0
1769024830.6322062,419.0,229178.0,73933.0
1769024830.6478312,420.0,227635.0,73266.0
1769024830.6634562,419.0,226789.0,73000.0
1769024830.6790812,420.0,226502.0,72900.0
1769024830.6947062,420.0,226176.0,72700.0
1769024830.7103312,420.0,225516.0,72403.0
1769024830.7259562,420.0,224767.0,72029.0
1769024830.7415812,419.0,223990.0,71575.0
1769024830.7572062,419.0,223416.0,71147.0
1769024830.7728312,419.0,223074.0,70870.0
1769024830.7884562,418.0,222520.0,70507.0
1769024830.8040812,417.0,221442.0,70343.0
1769024830.8197062,416.0,220669.0,71123.0
1769024830.8353312,415.0,221353.0,73061.0
1769024830.8509562,415.0,220401.0,73709.0
1769024830.8665812,414.0,220631.0,74881.0
1769024830.8822062,415.0,222846.0,75706.0
1769024830.8978312,416.0,223625.0,74932.0
1769024830.9134562,415.0,222069.0,73611.0
1769024830.9290812,414.0,219430.0,72775.0
1769024830.9447062,415.0,217686.0,72493.0
1769024830.9603312,415.0,216630.0,72161.0
1769024830.9759562,415.0,215633.0,71729.0
1769024830.9915812,416.0,214660.0,71330.0
1769024831.0072062,416.0,213913.0,71112.0
1769024831.0228312,417.0,0.0,70985.0
1769024831.0384562,416.0,0.0,71047.0
1769024831.0540812,418.0,0.0,71187.0
1769024831.0697062,417.0,0.0,71325.0
1769024831.0853312,418.0,0.0,71517.0
1769024831.1009562,417.0,0.0,71890.0
1769024831.1165812,0.0,212842.0,72426.0
1769024831.1322062,0.0,213544.0,73010.0
1769024831.1478312,0.0,214440.0,74621.0
1769024831.1634562,0.0,219369.0,76592.0
1769024831.1790812,0.0,226324.0,77660.0
1769024831.1947062,0.0,226874.0,77040.0
1769024831.2103312,420.0,226211.0,75695.0
1769024831.2259562,420.0,227262.0,74520.0
1769024831.2415812,420.0,230024.0,74045.0
1769024831.2572062,419.0,229077.0,73207.0
1769024831.2728312,418.0,226482.0,72279.0
1769024831.2884562,419.0,224200.0,71576.0
1769024831.3040812,419.0,222108.0,70602.0
1769024831.3197062,419.0,220282.0,69482.0
1769024831.3353312,418.0,219070.0,68483.0
1769024831.3509562,417.0,218399.0,67652.0
1769024831.3665812,417.0,218194.0,66940.0
1769024831.3822062,418.0,218220.0,66285.0
1769024831.3978312,417.0,218584.0,65664.0
1769024831.4134562,417.0,218780.0,65044.0
1769024831.4290812,417.0,218941.0,64550.0
1769024831.4447062,415.0,219252.0,64290.0
1769024831.4603312,416.0,219828.0,64251.0
1769024831.4759562,415.0,222291.0,64738.0
1769024831.4915812,415.0,227029.0,65678.0
1769024831.5072062,415.0,231642.0,66641.0
1769024831.5228312,415.0,234457.0,67264.0
1769024831.5384562,415.0,235789.0,67646.0
1769024831.5540812,415.0,235704.0,67749.0
1769024831.5697062,415.0,235286.0,67619.0
1769024831.5853312,415.0,234224.0,67252.0
1769024831.6009562,414.0,232924.0,66836.0
1769024831.6165812,414.0,232027.0,66683.0
1769024831.6322062,415.0,231247.0,66546.0
1769024831.6478312,414.0,230314.0,66285.0
1769024831.6634562,413.0,229196.0,65925.0
1769024831.6790812,413.0,228011.0,65604.0
1769024831.6947062,413.0,227024.0,65324.0
1769024831.7103312,413.0,226442.0,65208.0
1769024831.7259562,414.0,226434.0,65231.0
1769024831.7415812,414.0,226478.0,65231.0
1769024831.7572062,413.0,226386.0,65173.0
1769024831.7728312,413.0,0.0,65034.0
1769024831.7884562,413.0,0.0,64764.0
1769024831.8040812,413.0,0.0,64415.0
1769024831.8197062,411.0,0.0,64045.0
1769024831.8353312,413.0,0.0,63635.0
1769024831.8509562,413.0,0.0,63244.0
1769024831.8665812,413.0,215073.0,62882.0
1769024831.8822062,412.0,213205.0,62520.0
1769024831.8978312,413.0,211863.0,62207.0
1769024831.9134562,413.0,210983.0,61999.0
1769024831.9290812,412.0,210333.0,61886.0
1769024831.9447062,412.0,210083.0,61843.0
1769024831.9603312,414.0,209507.0,61830.0
1769024831.9759562,413.0,208789.0,61842.0
1769024831.9915812,414.0,207700.0,61823.0
1769024832.0072062,413.0,205785.0,61694.0
1769024832.0228312,413.0,202366.0,61523.0
1769024832.0384562,413.0,198013.0,61191.0
1769024832.0540812,412.0,194184.0,60626.0
1769024832.0697062,413.0,192010.0,59710.0
1769024832.0853312,413.0,190293.0,58828.0
1769024832.1009562,414.0,188224.0,57826.0
1769024832.1165812,414.0,186601.0,57184.0
1769024832.1322062,414.0,185670.0,56851.0
1769024832.1478312,413.0,185139.0,56826.0
1769024832.1634562,414.0,184970.0,56904.0
1769024832.1790812,414.0,185086.0,57052.0
1769024832.1947062,414.0,185189.0,57225.0
1769024832.2103312,415.0,185430.0,57417.0
1769024832.2259562,415.0,185593.0,57582.0
1769024832.2415812,416.0,185773.0,57815.0
1769024832.2572062,415.0,186367.0,58185.0
1769024832.2728312,416.0,187426.0,58821.0
1769024832.2884562,417.0,189361.0,59779.0
1769024832.3040812,416.0,192266.0,60693.0
1769024832.3197062,416.0,195430.0,61312.0
1769024832.3353312,416.0,197659.0,61499.0
1769024832.3509562,416.0,199213.0,61652.0
1769024832.3665812,417.0,200521.0,61802.0
1769024832.3822062,416.0,201300.0,61930.0
1769024832.3978312,418.0,201928.0,62036.0
1769024832.4134562,419.0,202550.0,62124.0
1769024832.4290812,418.0,203131.0,62213.0
1769024832.4447062,419.0,203821.0,62345.0
1769024832.4603312,421.0,204365.0,62417.0
1769024832.4759562,420.0,204942.0,62508.0
1769024832.4915812,420.0,205418.0,62567.0
1769024832.5072062,421.0,205663.0,62563.0
1769024832.5228312,421.0,205693.0,62546.0
1769024832.5384562,421.0,205776.0,62559.0
1769024832.5540812,420.0,205837.0,62583.0
1769024832.5697062,420.0,205910.0,62613.0
1769024832.5853312,419.0,206134.0,62643.0
1769024832.6009562,420.0,206424.0,62741.0
1769024832.6165812,423.0,205254.0,62408.0
1769024832.6322062,419.0,203338.0,61722.0
1769024832.6478312,420.0,201741.0,61301.0
1769024832.6634562,420.0,200844.0,61124.0
1769024832.6790812,419.0,200289.0,61042.0
1769024832.6947062,418.0,200076.0,61101.0
1769024832.7103312,418.0,199957.0,61153.0
1769024832.7259562,419.0,199749.0,61200.0
1769024832.7415812,419.0,199669.0,61231.0
1769024832.7572062,418.0,199599.0,61264.0
1769024832.7728312,419.0,199663.0,61280.0
1769024832.7884562,419.0,199709.0,61284.0
1769024832.8040812,418.0,199951.0,61308.0
1769024832.8197062,418.0,199988.0,61330.0
1769024832.8353312,419.0,199987.0,61364.0
1769024832.8509562,417.0,199764.0,61399.0
1769024832.8665812,418.0,199731.0,61494.0
1769024832.8822062,418.0,200072.0,61687.0
1769024832.8978312,417.0,0.0,61976.0
1769024832.9134562,417.0,0.0,62317.0
1769024832.9290812,417.0,0.0,63450.0
1769024832.9447062,418.0,0.0,69425.0
1769024832.9603312,417.0,0.0,74624.0
1769024832.9759562,418.0,0.0,77683.0
1769024832.9915812,419.0,270132.0,79896.0
1769024833.0072062,419.0,268172.0,78635.0
1769024833.0228312,418.0,262829.0,77911.0
1769024833.0384562,420.0,255003.0,74027.0
1769024833.0540812,428.0,246426.0,74239.0
1769024833.0697062,444.0,268052.0,92932.0
1769024833.0853312,446.0,312025.0,112293.0
1769024833.1009562,451.0,328862.0,115893.0
1769024833.1165812,452.0,329330.0,113714.0
1769024833.1322062,448.0,326263.0,112046.0
1769024833.1478312,444.0,323724.0,111711.0
1769024833.1634562,438.0,318273.0,111140.0
1769024833.1790812,433.0,0.0,108470.0
1769024833.1947062,423.0,0.0,99028.0
1769024833.2103312,418.0,0.0,82972.0
1769024833.2259562,414.0,0.0,71069.0
1769024833.2415812,414.0,0.0,66868.0
1769024833.2572062,414.0,0.0,65553.0
1769024833.2728312,412.0,213196.0,64978.0
1769024833.2884562,414.0,212411.0,64578.0
1769024833.3040812,412.0,211796.0,64254.0
1769024833.3197062,414.0,211138.0,63973.0
1769024833.3353312,414.0,210525.0,63635.0
1769024833.3509562,414.0,209613.0,63318.0
1769024833.3665812,414.0,0.0,63012.0
1769024833.3822062,414.0,0.0,62757.0
1769024833.3978312,414.0,0.0,62541.0
1769024833.4134562,413.0,0.0,62357.0
1769024833.4290812,414.0,0.0,62336.0
1769024833.4447062,413.0,0.0,62490.0
1769024833.4603312,413.0,206667.0,62593.0
1769024833.4759562,414.0,206784.0,62779.0
1769024833.4915812,413.0,207014.0,63020.0
1769024833.5072062,412.0,207559.0,63386.0
1769024833.5228312,412.0,208650.0,63957.0
1769024833.5384562,413.0,210374.0,64927.0
1769024833.5540812,414.0,212205.0,65875.0
1769024833.5697062,413.0,213402.0,66624.0
1769024833.5853312,415.0,213986.0,67231.0
1769024833.6009562,415.0,214569.0,67710.0
1769024833.6165812,415.0,214761.0,68320.0
1769024833.6322062,416.0,214821.0,68873.0
1769024833.6478312,417.0,0.0,69480.0
1769024833.6634562,418.0,0.0,70166.0
1769024833.6790812,417.0,0.0,70753.0
1769024833.6947062,417.0,0.0,71009.0
1769024833.7103312,417.0,0.0,71246.0
1769024833.7259562,417.0,0.0,71479.0
1769024833.7415812,418.0,214781.0,71599.0
1769024833.7572062,417.0,214504.0,71572.0
1769024833.7728312,418.0,214311.0,71573.0
1769024833.7884562,417.0,214052.0,71483.0
1769024833.8040812,418.0,213663.0,71398.0
1769024833.8197062,419.0,213399.0,71325.0
1769024833.8353312,418.0,213170.0,71257.0
1769024833.8509562,418.0,212912.0,71183.0
1769024833.8665812,418.0,212580.0,71070.0
1769024833.8822062,418.0,212212.0,70995.0
1769024833.8978312,417.0,211872.0,70904.0
1769024833.9134562,418.0,211564.0,70832.0
1769024833.9290812,418.0,211468.0,70806.0
1769024833.9447062,418.0,211354.0,70733.0
1769024833.9603312,419.0,211199.0,70659.0
1769024833.9759562,418.0,211046.0,70611.0
1769024833.9915812,418.0,210829.0,70551.0
1769024834.0072062,418.0,210677.0,70496.0
1769024834.0228312,418.0,210453.0,70443.0
1769024834.0384562,419.0,210105.0,70382.0
1769024834.0540812,418.0,209819.0,70323.0
1769024834.0697062,418.0,209664.0,70303.0
1769024834.0853312,418.0,209545.0,70271.0
1769024834.1009562,419.0,209481.0,70214.0
1769024834.1165812,418.0,209353.0,70172.0
1769024834.1322062,418.0,209219.0,70120.0
1769024834.1478312,418.0,209110.0,70075.0
1769024834.1634562,419.0,209132.0,70039.0
1769024834.1790812,418.0,209122.0,69999.0
1769024834.1947062,418.0,208987.0,69924.0
1769024834.2103312,417.0,208840.0,69872.0
1769024834.2259562,418.0,208760.0,69811.0
1769024834.2415812,418.0,208542.0,69780.0
1769024834.2572062,417.0,208403.0,69747.0
1769024834.2728312,417.0,208417.0,69711.0
1769024834.2884562,418.0,208290.0,69676.0
1769024834.3040812,417.0,208240.0,69651.0
1769024834.3197062,418.0,208228.0,69596.0
1769024834.3353312,418.0,208130.0,69535.0
1769024834.3509562,418.0,208009.0,69499.0
1769024834.3665812,418.0,207901.0,69481.0
1769024834.3822062,418.0,207873.0,69449.0
1769024834.3978312,418.0,207788.0,69443.0
1769024834.4134562,418.0,207832.0,69432.0
1769024834.4290812,417.0,207724.0,69418.0
1769024834.4447062,417.0,207719.0,69388.0
1769024834.4603312,418.0,207693.0,69382.0
1769024834.4759562,417.0,207633.0,69357.0
1769024834.4915812,418.0,207531.0,69336.0
1769024834.5072062,417.0,207371.0,69335.0
1769024834.5228312,418.0,207235.0,69307.0
1769024834.5384562,418.0,207099.0,69269.0
1769024834.5540812,417.0,206948.0,69249.0
1769024834.5697062,418.0,206804.0,69213.0
1769024834.5853312,417.0,206676.0,69173.0
1769024834.6009562,417.0,206621.0,69143.0
1769024834.6165812,418.0,206628.0,69141.0
1769024834.6322062,417.0,206465.0,69120.0
1769024834.6478312,417.0,206419.0,69087.0
1769024834.6634562,417.0,206251.0,69026.0
1769024834.6790812,418.0,0.0,69032.0
1769024834.6947062,418.0,0.0,68987.0
1769024834.7103312,417.0,0.0,68956.0
1769024834.7259562,417.0,0.0,68935.0
1769024834.7415812,418.0,0.0,68913.0
1769024834.7572062,417.0,0.0,68843.0
1769024834.7728312,417.0,206187.0,68817.0
1769024834.7884562,417.0,206125.0,68802.0
1769024834.8040812,418.0,205904.0,68762.0
1769024834.8197062,417.0,205920.0,68750.0
1769024834.8353312,417.0,205952.0,68733.0
1769024834.8509562,418.0,205840.0,68698.0
1769024834.8665812,417.0,205198.0,68668.0
1769024834.8822062,418.0,205062.0,68662.0
1769024834.8978312,418.0,204992.0,68602.0
1769024834.9134562,418.0,204922.0,68609.0
1769024834.9290812,417.0,204793.0,68554.0
1769024834.9447062,417.0,204705.0,68557.0
1769024834.9603312,0.0,0.0,68518.0
1769024834.9759562,0.0,0.0,68507.0
1769024834.9915812,0.0,0.0,68502.0
1769024835.0072062,0.0,0.0,68471.0
1769024835.0228312,0.0,0.0,68470.0
1769024835.0384562,0.0,0.0,68439.0
1769024835.0540812,417.0,204345.0,68446.0
1769024835.0697062,418.0,204280.0,68446.0
1769024835.0853312,417.0,204276.0,68409.0
1769024835.1009562,417.0,204255.0,68407.0
1769024835.1165812,417.0,204216.0,68411.0
1769024835.1322062,417.0,204207.0,68388.0
1769024835.1478312,417.0,0.0,68385.0
1769024835.1634562,417.0,0.0,68379.0
1769024835.1790812,418.0,0.0,68378.0
1769024835.1947062,418.0,0.0,68366.0
